"AdjR","DV","EnsembleX","EnsembleY","N","ResultedCoeff","VAR_color","a","acc","accuracy","average_response_time","avg_rt","b","b_participant","background","button","c","canvas_backend","clock_backend","coeff_a","coeff_b","color_backend","compression","correct","correct_information_sketchpad_0","correct_information_sketchpad_1","correct_information_sketchpad_2","correct_information_sketchpad_2_5","correct_information_sketchpad_3","correct_information_sketchpad_4","correct_information_sketchpad_5","correct_information_sketchpad_6","count_canvas_script","count_canvas_script_p","count_correction_script","count_experiment","count_final_logger","count_fixation_point_1_p","count_fixation_point_2_p","count_fixationpoint_1","count_fixationpoint_2","count_information_sketchpad_0","count_information_sketchpad_1","count_information_sketchpad_2","count_information_sketchpad_2_5","count_information_sketchpad_3","count_information_sketchpad_4","count_information_sketchpad_5","count_information_sketchpad_6","count_information_sketchpad_7","count_main_experiment","count_mainexperiment_loop","count_mouse_script","count_mouse_script_p","count_outlier_script","count_outlier_script_p","count_practice","count_practice_loop","count_prep_script","count_prep_script_p","count_theta_script","datetime","description","disable_garbage_collection","distance_participant","distance_stimuli","end_resp","ex","experiment_file","experiment_path","ey","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i1","keyboard_backend","live_row","live_row_mainexperiment_loop","live_row_practice_loop","logfile","m_participant","max_value","mean_a0","mean_a1","mean_a_outlier","mean_b0","mean_b2","mean_b_outlier","min_value","mouse_backend","n_outlier","opensesame_codename","opensesame_version","outlier_tail","pos","pos_outlier","r","r_direction","repeat_cycle","response","response_information_sketchpad_0","response_information_sketchpad_1","response_information_sketchpad_2","response_information_sketchpad_2_5","response_information_sketchpad_3","response_information_sketchpad_4","response_information_sketchpad_5","response_information_sketchpad_6","response_information_sketchpad_7","response_time","response_time_information_sketchpad_0","response_time_information_sketchpad_1","response_time_information_sketchpad_2","response_time_information_sketchpad_2_5","response_time_information_sketchpad_3","response_time_information_sketchpad_4","response_time_information_sketchpad_5","response_time_information_sketchpad_6","response_time_information_sketchpad_7","round_decimals","rz","rz2","sampler_backend","shit","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","start_resp","std_a1","std_b2","std_dev_a0","std_dev_a_outlier","std_dev_b0","std_dev_b_outlier","subject_nr","subject_parity","sx","sy","thetax","time_canvas_script","time_canvas_script_p","time_correction_script","time_experiment","time_final_logger","time_fixation_point_1_p","time_fixation_point_2_p","time_fixationpoint_1","time_fixationpoint_2","time_information_sketchpad_0","time_information_sketchpad_1","time_information_sketchpad_2","time_information_sketchpad_2_5","time_information_sketchpad_3","time_information_sketchpad_4","time_information_sketchpad_5","time_information_sketchpad_6","time_information_sketchpad_7","time_main_experiment","time_mainexperiment_loop","time_mouse_script","time_mouse_script_p","time_outlier_script","time_outlier_script_p","time_practice","time_practice_loop","time_prep_script","time_prep_script_p","time_theta_script","timestamp","title","tolerance","total_correct","total_response_time","total_responses","variable_color","width","x1","x2","y1","y2","y_stimuli"
"0.21861995324775896","17.649191351875558","97.50200733911342","-75.19235230474243","50","0.30429622761112185","1","-0.7583807278441234","undefined","undefined","undefined","undefined","-0.24042825273555082","24.732510288065853","#808180","1","0.08880898057967407","psycho","psycho","-6.753635406329408","-20.990404052606294","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","39","7","7","0","39","7","7","39","39","0","0","0","0","0","0","0","0","0","39","0","39","7","39","7","7","0","39","7","39","Fri Nov 15 11:52:27 2024","The main experiment item","False","130.09429991167192","112.44510855979637","512767.421200173","149.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","177.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","39","39","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","-1.353909465020576","240","120","126.75363540632941","180","120","140.9904040526063","0","0","psycho","1","Melodramatic Milgram","4.0.13","1","50","0","0.3","-1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","0.034511149217693785","0.0011910194203259264","psycho","1","1024","2","48000","-16","experiment","511383.3290999755","50.05174127758246","63.162012945982866","60","12","60","12","409","odd","-94.0","-152.0","0.8426635340221561","510116.467700107","350152.1099000238","352533.8339000009","4119.891700102016","512784.03640002944","349147.3405000288","349651.43450000323","509107.811300084","509615.6781001482","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","509104.1029000189","363367.7141000517","510446.62489998154","350493.42620000243","509104.7255001031","349143.96480005234","349143.2887001429","298207.7436000109","509104.1483001318","349143.34199996665","512783.9905000292","512767.421200173","Yeni deney","0.005","0","0","0","red","1920","-200","200","-168.53270680443123","168.53270680443123","5.0"
"0.44219449692996937","-6.722623632580792","-13.320600733433338","42.68358072377798","50","0.5978088950300258","1","-0.3375008956476056","undefined","undefined","undefined","undefined","-0.6606113930070356","-6.810344827586206","#808180","1","0.3581122886546413","psycho","psycho","3.492807513780207","-43.62751364702635","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","40","7","7","0","40","7","7","40","40","0","0","0","0","0","0","0","0","0","40","0","40","7","40","7","7","0","40","7","40","Fri Nov 15 11:52:27 2024","The main experiment item","False","137.2773763674192","144.0","516700.62629994936","-148.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","195.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","40","40","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","1.271551724137931","240","120","116.5071924862198","180","120","163.62751364702635","0","0","psycho","1","Melodramatic Milgram","4.0.13","1","50","0","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","-0.04344780023613041","0.0018877113453586935","psycho","1","1024","2","48000","-16","experiment","515231.2960999552","58.425370461769226","54.06585321360035","60","12","60","12","409","odd","84.0","-100.0","0.8426635340221561","513817.0583001338","350152.1099000238","352533.8339000009","4119.891700102016","516717.39810006693","349147.3405000288","349651.43450000323","512808.92380001023","513316.9194001239","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","512804.57410006784","363367.7141000517","514138.51790013723","350493.42620000243","512805.8960000053","349143.96480005234","349143.2887001429","298207.7436000109","512804.70010009594","349143.34199996665","516717.3518000636","516700.62629994936","Yeni deney","0.005","0","0","0","red","1920","-200","200","-168.53270680443123","168.53270680443123","-3.0"
"0.27767173339613604","0.2885085826922875","25.817962607125864","14.732391796764858","50","0.3038526356676215","0","-0.9536998140609835","undefined","undefined","undefined","undefined","-0.04129972593013243","-8.892857142857139","#808180","1","0.08499953999111591","psycho","psycho","12.53659269475662","-26.075593368146514","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","41","7","7","0","41","7","7","41","41","0","0","0","0","0","0","0","0","0","41","0","41","7","41","7","7","0","41","7","41","Fri Nov 15 11:52:27 2024","The main experiment item","False","144.2885085826923","144.0","519933.77420003526","-155.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","196.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","41","41","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","1.207142857142857","240","120","107.46340730524338","-180","120","146.0755933681465","0","0","psycho","1","Melodramatic Milgram","4.0.13","-1","50","0","0.3","1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","-0.07071393079785682","0.005000460008884083","psycho","1","1024","2","48000","-16","experiment","518839.3107999582","56.340257474983396","51.35718863403363","60","12","60","12","409","odd","125.0","-142.0","0.8426635340221561","517748.4577000141","350152.1099000238","352533.8339000009","4119.891700102016","519950.71310014464","349147.3405000288","349651.43450000323","516741.44560005516","517248.3308999799","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","516737.2865001671","363367.7141000517","518076.37000014074","350493.42620000243","516738.4130000137","349143.96480005234","349143.2887001429","298207.7436000109","516737.42790007964","349143.34199996665","519950.6710001733","519933.77420003526","Yeni deney","0.005","0","0","0","white","1920","-200","200","-168.53270680443123","168.53270680443123","-3.0"
"0.1930805536160391","-9.997379189464652","8.43859599100076","-92.91390590697611","50","0.3040256420608488","1","-0.6902371415615979","undefined","undefined","undefined","undefined","-0.3042372684499511","-0.16387959866219148","#808180","1","0.08447441001154893","psycho","psycho","5.625708735654001","-27.08609409302389","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","42","7","7","0","42","7","7","42","42","0","0","0","0","0","0","0","0","0","42","0","42","7","42","7","7","0","42","7","42","Fri Nov 15 11:52:27 2024","The main experiment item","False","134.00262081053535","144.0","523551.26960016787","-178.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","199.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","42","42","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","1.117056856187291","240","120","114.374291264346","180","120","147.0860940930239","0","0","psycho","1","Melodramatic Milgram","4.0.13","1","50","0","0.3","1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","0.07433431232244682","0.005525589988451069","psycho","1","1024","2","48000","-16","experiment","522055.2988999989","60.18532578195586","50.765379970370375","60","12","60","12","409","odd","121.0","-135.0","0.8426635340221561","520981.0820000712","350152.1099000238","352533.8339000009","4119.891700102016","523567.4074999988","349147.3405000288","349651.43450000323","519974.56320002675","520480.8802001644","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","519970.4569000751","363367.7141000517","521313.3803999517","350493.42620000243","519971.49140015244","349143.96480005234","349143.2887001429","298207.7436000109","519970.5028999597","349143.34199996665","523567.3603999894","523551.26960016787","Yeni deney","0.005","0","0","0","red","1920","-200","200","-168.53270680443123","168.53270680443123","-3.0"
"0.4452748923491938","-19.28408567067089","-34.89445236142922","-36.53178871677588","50","0.6009439573836378","0","-0.35173079362419785","undefined","undefined","undefined","undefined","-0.6453769098190939","-26.141868512110733","#808180","1","0.35710770344329174","psycho","psycho","5.620892503373327","-48.31703886122045","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","43","7","7","0","43","7","7","43","43","0","0","0","0","0","0","0","0","0","43","0","43","7","43","7","7","0","43","7","43","Fri Nov 15 11:52:27 2024","The main experiment item","False","124.71591432932911","144.0","527084.2518999707","169.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","239.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","43","43","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","-1.259515570934256","240","120","114.37910749662667","-180","120","168.31703886122045","0","0","psycho","1","Melodramatic Milgram","4.0.13","-1","50","0","0.6","-1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","-0.053780075833976246","0.002892296556708236","psycho","1","1024","2","48000","-16","experiment","525839.3451999873","57.48436642212444","54.57924562747744","60","12","60","12","409","odd","-120.0","-125.0","0.8426635340221561","524600.4048001487","350152.1099000238","352533.8339000009","4119.891700102016","527106.3387000468","349147.3405000288","349651.43450000323","523592.17890002765","524100.04879999906","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","523587.88150013424","363367.7141000517","524928.5741001368","350493.42620000243","523589.0496999491","349143.96480005234","349143.2887001429","298207.7436000109","523588.0261999555","349143.34199996665","527106.2950000633","527084.2518999707","Yeni deney","0.005","0","0","0","white","1920","-200","200","-168.53270680443123","168.53270680443123","3.0"
"0.2123107274540384","12.593627679897395","-72.07454149248915","-37.01290443276088","50","0.2952469757623069","0","-0.7407550795948544","undefined","undefined","undefined","undefined","-0.2572525596230241","-33.52000000000001","#808180","1","0.08800763921787855","psycho","psycho","-0.028230697577726005","-28.787890897185633","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","44","7","7","0","44","7","7","44","44","0","0","0","0","0","0","0","0","0","44","0","44","7","44","7","7","0","44","7","44","Fri Nov 15 11:52:27 2024","The main experiment item","False","156.5936276798974","144.0","530374.5997999795","179.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","234.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","44","44","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","-1.12","240","120","120.02823069757773","180","120","148.78789089718563","0","0","psycho","1","Melodramatic Milgram","4.0.13","1","50","0","0.3","-1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","0.044635868784212655","0.00199236078212145","psycho","1","1024","2","48000","-16","experiment","529159.3321999535","56.71622157376087","51.77765485791773","60","12","60","12","409","odd","-121.0","-102.0","0.8426635340221561","528139.3824000843","350152.1099000238","352533.8339000009","4119.891700102016","530387.9342","349147.3405000288","349651.43450000323","527130.6279001292","527638.8036999851","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","527126.5748001169","363367.7141000517","528474.8662000056","350493.42620000243","527127.3135000374","349143.96480005234","349143.2887001429","298207.7436000109","527126.7154000234","349143.34199996665","530387.8928001504","530374.5997999795","Yeni deney","0.005","0","0","0","white","1920","-200","200","-168.53270680443123","168.53270680443123","3.0"
"0.4180225594146777","-51.45608957310565","71.78661855534038","-16.630175442276027","50","0.6016287162428755","1","-0.2408528139880254","undefined","undefined","undefined","undefined","-0.758164260055813","-37.332307692307694","#808180","1","0.3590170740438384","psycho","psycho","-5.655173906303659","-48.00866213047985","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","45","7","7","0","45","7","7","45","45","0","0","0","0","0","0","0","0","0","45","0","45","7","45","7","7","0","45","7","45","Fri Nov 15 11:52:27 2024","The main experiment item","False","60.989018986690716","112.44510855979637","534810.6807000004","152.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","129.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","45","45","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","-0.6030769230769231","240","120","125.65517390630366","-180","120","168.00866213047985","0","0","psycho","1","Melodramatic Milgram","4.0.13","-1","50","0","0.6","-1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","0.031351649975106366","0.000982925956161587","psycho","1","1024","2","48000","-16","experiment","533415.2898001485","56.071381194011984","48.48141673882849","60","12","60","12","409","odd","-173.0","-67.0","0.8426635340221561","531418.0334999692","350152.1099000238","352533.8339000009","4119.891700102016","534823.6360000446","349147.3405000288","349651.43450000323","530411.9490000885","530917.9059001617","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","530407.4622001499","363367.7141000517","531740.7782000955","350493.42620000243","530408.9848001022","349143.96480005234","349143.2887001429","298207.7436000109","530407.5923999771","349143.34199996665","534823.58690002","534810.6807000004","Yeni deney","0.005","0","0","0","red","1920","-200","200","-168.53270680443123","168.53270680443123","5.0"
"0.42396585848072793","-9.736620993816771","51.870565233323646","-13.604668566779822","50","0.595946217731426","1","-0.2623772541883082","undefined","undefined","undefined","undefined","-0.7374290035963491","24.548042704626326","#808180","1","0.3598062577846573","psycho","psycho","-1.0343956082323302","-39.18807396657908","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","46","7","7","0","46","7","7","46","46","0","0","0","0","0","0","0","0","0","46","0","46","7","46","7","7","0","46","7","46","Fri Nov 15 11:52:27 2024","The main experiment item","False","117.54259961976177","127.27922061357854","538250.4112001043","-198.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","196.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","46","46","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","1.113879003558719","240","120","121.03439560823233","-180","120","159.18807396657908","0","0","psycho","1","Melodramatic Milgram","4.0.13","-1","50","0","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","0.013919131271120724","0.00019374221534269084","psycho","1","1024","2","48000","-16","experiment","537047.2921000328","52.08386125118747","49.762213468515675","60","12","60","12","409","odd","83.0","-117.0","0.8426635340221561","535856.9839999545","350152.1099000238","352533.8339000009","4119.891700102016","538267.4187000375","349147.3405000288","349651.43450000323","534847.9367999826","535356.1639999971","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","534843.5951999854","363367.7141000517","536187.6447000541","350493.42620000243","534844.7253000923","349143.96480005234","349143.2887001429","298207.7436000109","534843.7268000562","349143.34199996665","538267.3738000449","538250.4112001043","Yeni deney","0.005","0","0","0","red","1920","-200","200","-168.53270680443123","168.53270680443123","-4"
"0.43392956623108425","23.507609780833448","-33.26936890948991","-8.874687042249917","50","0.5962063713071187","0","-0.3016139385540365","undefined","undefined","undefined","undefined","-0.6981082119011577","-33.373259052924794","#808180","1","0.3597221504551942","psycho","psycho","21.863799710373627","-35.308898896906015","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","47","7","7","0","47","7","7","47","47","0","0","0","0","0","0","0","0","0","47","0","47","7","47","7","7","0","47","7","47","Fri Nov 15 11:52:27 2024","The main experiment item","False","135.95271834062981","112.44510855979637","542200.8273000829","-164.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","159.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","47","47","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","0.766016713091922","240","120","98.13620028962637","-180","120","155.30889889690602","0","0","psycho","5","Melodramatic Milgram","4.0.13","-1","50","5","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","-0.016668819538461496","0.0002778495448057957","psycho","1","1024","2","48000","-16","experiment","541023.283699993","56.07750484124969","50.23741659654276","60","12","60","12","409","odd","195.0","-116.0","0.8426635340221561","539297.5107999519","350152.1099000238","352533.8339000009","4119.891700102016","542217.2922999598","349147.3405000288","349651.43450000323","538293.4330001008","538797.394500114","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","538289.5317999646","363367.7141000517","539641.781500075","350493.42620000243","538290.2577000204","349143.96480005234","349143.2887001429","298207.7436000109","538289.6651001647","349143.34199996665","542217.2467999626","542200.8273000829","Yeni deney","0.005","0","0","0","white","1920","-200","200","-168.53270680443123","168.53270680443123","-5.0"
"0.4150242255308403","-18.363422135180386","-52.66384082334325","42.27730950737636","50","0.6033043353330516","1","-0.230484751804051","undefined","undefined","undefined","undefined","-0.7679208929962021","-19.481203007518786","#808180","1","0.3584056448002531","psycho","psycho","-4.711135387589934","-34.182572606128076","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","48","7","7","0","48","7","7","48","48","0","0","0","0","0","0","0","0","0","48","0","48","7","48","7","7","0","48","7","48","Fri Nov 15 11:52:27 2024","The main experiment item","False","94.08168642461598","112.44510855979637","545968.9619001001","-208.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","179.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","48","48","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","0.7669172932330827","240","120","124.71113538758993","180","120","154.18257260612808","0","0","psycho","5","Melodramatic Milgram","4.0.13","1","50","5","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","0.03992937765288739","0.001594355199746903","psycho","1","1024","2","48000","-16","experiment","544503.2877000049","52.71103066950852","55.0811265384379","60","12","60","12","409","odd","191.0","-127.0","0.8426635340221561","543249.9633999541","350152.1099000238","352533.8339000009","4119.891700102016","545984.0977999847","349147.3405000288","349651.43450000323","542241.5665001608","542749.5717001148","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","542237.2381000314","363367.7141000517","543587.6504001208","350493.42620000243","542238.3845001459","349143.96480005234","349143.2887001429","298207.7436000109","542237.3957999516","349143.34199996665","545984.0522999875","545968.9619001001","Yeni deney","0.005","0","0","0","red","1920","-200","200","-168.53270680443123","168.53270680443123","-5.0"
"0.2721057173660656","13.949156405634767","16.74966499061408","5.9617147932877685","50","0.3015936634213069","0","-0.9326161324315485","undefined","undefined","undefined","undefined","-0.06379523239221746","-1.558823529411768","#808180","1","0.08641136482376596","psycho","psycho","0.4442862705531496","-32.71353253815451","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","49","7","7","0","49","7","7","49","49","0","0","0","0","0","0","0","0","0","49","0","49","7","49","7","7","0","49","7","49","Fri Nov 15 11:52:27 2024","The main experiment item","False","157.94915640563477","144.0","549183.7252001278","110.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","207.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","49","49","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","-1.8676470588235294","240","120","119.55571372944685","-180","120","152.7135325381545","0","0","psycho","0","Melodramatic Milgram","4.0.13","-1","50","0","0.3","-1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","-0.05990521827215081","0.0035886351762340315","psycho","1","1024","2","48000","-16","experiment","548191.2971001584","59.8920529990251","59.53976471844512","60","12","60","12","409","odd","-94.0","-174.0","0.8426635340221561","547016.6363001335","350152.1099000238","352533.8339000009","4119.891700102016","549200.7783001754","349147.3405000288","349651.43450000323","546008.3216000348","546515.7216000371","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","546003.8723000325","363367.7141000517","547335.8718999662","350493.42620000243","546005.3971000016","349143.96480005234","349143.2887001429","298207.7436000109","546004.0049999952","349143.34199996665","549200.7335999515","549183.7252001278","Yeni deney","0.005","0","0","0","white","1920","-200","200","-168.53270680443123","168.53270680443123","3.0"
"0.20276266664703754","14.80385687936544","136.13625082071337","19.10765544357031","50","0.30134450739488","1","-0.7150888785580501","undefined","undefined","undefined","undefined","-0.28135957245106014","-7.535947712418277","#808180","1","0.08644845100911039","psycho","psycho","-10.018190262290204","-28.045537357796377","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","50","7","7","0","50","7","7","50","50","0","0","0","0","0","0","0","0","0","50","0","50","7","50","7","7","0","50","7","50","Fri Nov 15 11:52:27 2024","The main experiment item","False","127.24896543916181","112.44510855979637","552170.1883999631","182.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","205.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","50","50","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","-1.0849673202614378","240","120","130.0181902622902","-180","120","148.04553735779638","0","0","psycho","1","Melodramatic Milgram","4.0.13","-1","50","0","0.3","-1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","0.05959487386419747","0.0035515489908896068","psycho","1","1024","2","48000","-16","experiment","551287.2846000828","56.31620418810927","57.554040759545806","60","12","60","12","409","odd","-124.0","-127.0","0.8426635340221561","550231.1526001431","350152.1099000238","352533.8339000009","4119.891700102016","552184.006200172","349147.3405000288","349651.43450000323","549226.8264000304","549730.622000061","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","549222.9014001787","363367.7141000517","550559.3200000003","350493.42620000243","549223.8132001366","349143.96480005234","349143.2887001429","298207.7436000109","549223.0319001246","349143.34199996665","552183.9670001063","552170.1883999631","Yeni deney","0.005","0","0","0","red","1920","-200","200","-168.53270680443123","168.53270680443123","5.0"
"0.42811963617919824","-48.23922562785796","6.6168022916037295","-38.405883652940474","50","0.6008768643093122","1","-0.27823319884529135","undefined","undefined","undefined","undefined","-0.7217648917693482","-47.34903047091413","#808180","1","0.35999809061463955","psycho","psycho","-5.71469142606405","-52.18132728346632","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","51","7","7","0","51","7","7","51","51","0","0","0","0","0","0","0","0","0","51","0","51","7","51","7","7","0","51","7","51","Fri Nov 15 11:52:27 2024","The main experiment item","False","64.2058829319384","112.44510855979637","555655.3162001073","-180.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","173.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","51","51","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-409.csv","0.6980609418282548","240","120","125.71469142606405","180","120","172.18132728346632","0","0","psycho","1","Melodramatic Milgram","4.0.13","1","50","0","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","4061.0017001163214","155061.10809999518","60962.396200047806","45467.395400162786","19036.165699828416","11260.567800141871","2261.092600179836","4638.6621000710875","4061.0017001163214","NA","2","0.0013818051094290408","1.9093853604442033e-06","psycho","1","1024","2","48000","-16","experiment","554519.2788999993","60.475059993498874","56.34310484980186","60","12","60","12","409","odd","181.0","-79.0","0.8426635340221561","553220.0662000105","350152.1099000238","352533.8339000009","4119.891700102016","555667.1631000936","349147.3405000288","349651.43450000323","552211.6249001119","552719.174799975","4138.330799993128","159205.01750009134","220172.02259995975","265643.217000179","284682.83449998125","295946.2731999811","354664.69680005684","359306.345500052","NA","552204.3671000283","363367.7141000517","553555.1681001671","350493.42620000243","552208.28300016","349143.96480005234","349143.2887001429","298207.7436000109","552204.5104000717","349143.34199996665","555667.1099001542","555655.3162001073","Yeni deney","0.005","0","0","0","red","1920","-200","200","-168.53270680443123","168.53270680443123","-5.0"
