"AdjR","DV","EnsembleX","EnsembleY","N","OutlierX","OutlierY","ResultedCoeff","VAR_color","a","acc","accuracy","average_response_time","avg_rt","b","b_participant","background","button","c","canvas_backend","clock_backend","coeff_a","coeff_b","color_backend","compression","correct","correct_information_sketchpad_0","correct_information_sketchpad_1","correct_information_sketchpad_2","correct_information_sketchpad_3","correct_information_sketchpad_4","correct_information_sketchpad_5","correct_information_sketchpad_6","count_canvas_script","count_canvas_script_p","count_correction_script","count_experiment","count_final_logger","count_fixation_point_1_p","count_fixation_point_2_p","count_fixationpoint_1","count_fixationpoint_2","count_information_sketchpad_0","count_information_sketchpad_1","count_information_sketchpad_2","count_information_sketchpad_2_5","count_information_sketchpad_3","count_information_sketchpad_4","count_information_sketchpad_5","count_information_sketchpad_6","count_information_sketchpad_7","count_main_experiment","count_mainexperiment_loop","count_mouse_script","count_mouse_script_p","count_outlier_script","count_outlier_script_p","count_practice","count_practice_loop","count_prep_script","count_prep_script_p","count_theta_script","datetime","description","disable_garbage_collection","distance_participant","distance_stimuli","end_resp","ex","experiment_file","experiment_path","ey","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i1","keyboard_backend","live_row","live_row_mainexperiment_loop","live_row_practice_loop","logfile","m_participant","max_value","mean_a0","mean_a1","mean_a_outlier","mean_b0","mean_b2","mean_b_outlier","min_value","mouse_backend","n_outlier","opensesame_codename","opensesame_version","outlier_tail","pos","pos_outlier","r","r_direction","repeat_cycle","response","response_information_sketchpad_0","response_information_sketchpad_1","response_information_sketchpad_2","response_information_sketchpad_2_5","response_information_sketchpad_3","response_information_sketchpad_4","response_information_sketchpad_5","response_information_sketchpad_6","response_information_sketchpad_7","response_time","response_time_information_sketchpad_0","response_time_information_sketchpad_1","response_time_information_sketchpad_2","response_time_information_sketchpad_2_5","response_time_information_sketchpad_3","response_time_information_sketchpad_4","response_time_information_sketchpad_5","response_time_information_sketchpad_6","response_time_information_sketchpad_7","round_decimals","rz","rz2","sampler_backend","shit","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","start_resp","std_a1","std_b2","std_dev_a0","std_dev_a_outlier","std_dev_b0","std_dev_b_outlier","subject_nr","subject_parity","sx","sy","thetax","time_canvas_script","time_canvas_script_p","time_correction_script","time_experiment","time_final_logger","time_fixation_point_1_p","time_fixation_point_2_p","time_fixationpoint_1","time_fixationpoint_2","time_information_sketchpad_0","time_information_sketchpad_1","time_information_sketchpad_2","time_information_sketchpad_2_5","time_information_sketchpad_3","time_information_sketchpad_4","time_information_sketchpad_5","time_information_sketchpad_6","time_information_sketchpad_7","time_main_experiment","time_mainexperiment_loop","time_mouse_script","time_mouse_script_p","time_outlier_script","time_outlier_script_p","time_practice","time_practice_loop","time_prep_script","time_prep_script_p","time_theta_script","timestamp","title","tolerance","total_correct","total_response_time","total_responses","variable_color","width","x1","x2","y1","y2","y_stimuli"
"0.23794148545146473","-9.798041036453071","26.40414936798136","27.765674336827118","50","199.73309014902046","20.737396648717702","0.30161557625517404","1","-0.8159110340342827","undefined","undefined","undefined","undefined","-0.1840839058735296","-4.746987951807242","#808180","1","0.08999493990781221","psycho","psycho","4.504558154204318","-16.57490862252746","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","0","7","7","0","0","7","7","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","7","0","7","7","0","0","7","0","Mon May 19 11:55:16 2025","The main experiment item","False","134.20195896354693","144.0","362114.65420015156","137.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","150.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","0","0","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","-1.0602409638554218","240","120","115.49544184579568","180","120","136.57490862252746","0","0","psycho","1","Melodramatic Milgram","4.0.13","1","50","0","0.3","-1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","0.002249464866980865","5.060092187781242e-06","psycho","1","1024","2","48000","-16","experiment","360651.9174003042","59.604656019122096","54.767602253933575","60","12","60","12","411","odd","-112.0","-114.0","0.8668664311266562","359118.20340016857","339940.60030020773","345014.4318002276","15607.123900204897","362131.1421999708","338932.2860003449","339440.4099001549","358109.65480003506","358617.930999957","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","358105.2103000693","358084.3808003701","359459.57860024646","340276.3599003665","358106.0399003327","338928.93810011446","338927.582600154","290948.55060009286","358105.25420028716","338927.63860011473","362131.0984999873","362114.65420015156","Yeni deney","0.005","0","0","0","red","1920","-200","200","-173.37328622533124","173.37328622533124","3.0"
"0.3801396607628121","-23.369228587826584","89.30881253317366","76.99628320389698","50","172.5810279128541","3.851602365735225","0.5965538555715056","0","-0.13015759473795563","undefined","undefined","undefined","undefined","-0.8528549839828901","10.471698113207538","#808180","1","0.3430125787208457","psycho","psycho","2.3632765780151033","-37.43626478447521","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","1","7","7","0","1","7","7","1","1","0","0","0","NA","0","0","0","0","0","1","0","1","7","1","7","7","0","1","7","1","Mon May 19 11:55:16 2025","The main experiment item","False","120.63077141217342","144.0","366031.085500028","130.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","121.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","1","1","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","-1.0113207547169811","240","120","117.6367234219849","180","120","157.4362647844752","0","0","psycho","1","Melodramatic Milgram","4.0.13","1","50","0","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","0.13033580198531147","0.01698742127915432","psycho","1","1024","2","48000","-16","experiment","364563.9254003763","56.487886518715285","60.999826092204","60","12","60","12","411","odd","-135.0","-147.0","0.8668664311266562","363171.4196000248","339940.60030020773","345014.4318002276","15607.123900204897","366047.7824001573","338932.2860003449","339440.4099001549","362161.91500006244","362670.8971001208","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","362157.93929994106","358084.3808003701","363499.6009999886","340276.3599003665","362158.9478002861","338928.93810011446","338927.582600154","290948.55060009286","362157.98600018024","338927.63860011473","366047.7446001023","366031.085500028","Yeni deney","0.005","0","0","0","white","1920","-200","200","-173.37328622533124","173.37328622533124","3.0"
"0.23644895361814847","-26.970415528802135","-24.675587310258763","-83.31417332578974","50","172.5810279128541","3.851602365735225","0.3016139317945616","1","-0.8112658981310565","undefined","undefined","undefined","undefined","-0.18871094962294852","2.5738396624472557","#808180","1","0.08997684775400507","psycho","psycho","0.14976190217508645","-31.723727128604025","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2","7","7","0","2","7","7","2","2","0","0","0","NA","0","0","0","0","0","2","0","2","7","2","7","7","0","2","7","2","Mon May 19 11:55:16 2025","The main experiment item","False","100.30880508477641","127.27922061357854","369750.96780015156","109.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","-78.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","2","2","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","0.6919831223628692","240","120","119.85023809782491","-180","120","151.72372712860403","0","0","psycho","0","Melodramatic Milgram","4.0.13","-1","50","0","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","0.004811678085130979","2.315224599492973e-05","psycho","1","1024","2","48000","-16","experiment","368363.9207002707","56.54891990292511","50.44985117984766","60","12","60","12","411","odd","-128.0","86.0","0.8668664311266562","367081.7752000876","339940.60030020773","345014.4318002276","15607.123900204897","369764.27290029824","338932.2860003449","339440.4099001549","366073.5258003697","366581.34820032865","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","366068.5346000828","358084.3808003701","367414.28890032694","340276.3599003665","366070.16699993983","338928.93810011446","338927.582600154","290948.55060009286","366068.58080020174","338927.63860011473","369764.2341000028","369750.96780015156","Yeni deney","0.005","0","0","0","red","1920","-200","200","-173.37328622533124","173.37328622533124","-4"
"0.43228141582334806","-17.298145812681597","6.375137600281022","10.753202786547433","50","171.76776326837833","26.86152905087155","0.5954044577423123","1","-0.2948334288390178","undefined","undefined","undefined","undefined","-0.70503465317912","8.567213114754097","#808180","1","0.35986808201813775","psycho","psycho","0.9945071250510011","-43.05548298941753","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","7","7","0","3","7","7","3","3","0","0","0","NA","0","0","0","0","0","3","0","3","7","3","7","7","0","3","7","3","Mon May 19 11:55:16 2025","The main experiment item","False","109.98107480089695","127.27922061357854","373603.76490000635","162.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","129.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","3","3","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","-0.8491803278688524","240","120","119.005492874949","180","120","163.05548298941753","0","0","psycho","5","Melodramatic Milgram","4.0.13","1","50","5","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","-0.011485555357152802","0.00013191798186222141","psycho","1","1024","2","48000","-16","experiment","371939.91200020537","54.18723662726237","57.42990645556009","60","12","60","12","411","odd","-143.0","-130.0","0.8668664311266562","370797.1522002481","339940.60030020773","345014.4318002276","15607.123900204897","373616.9166001491","338932.2860003449","339440.4099001549","369788.7422000058","370296.54480004683","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","369784.9127002992","358084.3808003701","371149.8060002923","340276.3599003665","369785.54160008207","338928.93810011446","338927.582600154","290948.55060009286","369784.95880030096","338927.63860011473","373616.8788000941","373603.76490000635","Yeni deney","0.005","0","0","0","red","1920","-200","200","-173.37328622533124","173.37328622533124","4"
"0.3873148398275767","-5.969382220653671","24.825224272785277","-20.561508652139622","50","171.76776326837833","26.86152905087155","0.6010032622931568","0","-0.1480934711956465","undefined","undefined","undefined","undefined","-0.8391299092936351","1.1641791044776255","#808180","1","0.34722338048928153","psycho","psycho","-2.8918019502201844","-41.111676134246125","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","4","7","7","0","4","7","7","4","4","0","0","0","NA","0","0","0","0","0","4","0","4","7","4","7","7","0","4","7","4","Mon May 19 11:55:16 2025","The main experiment item","False","138.03061777934633","144.0","378148.57850037515","94.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","-112.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","4","4","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","1.1791044776119404","240","120","122.89180195022018","180","120","161.11167613424612","0","0","psycho","0","Melodramatic Milgram","4.0.13","1","50","0","0.6","1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","0.11303370962114999","0.012776619510718455","psycho","1","1024","2","48000","-16","experiment","376619.89259999245","56.55380067571668","58.47861160382064","60","12","60","12","411","odd","-107.0","125.0","0.8668664311266562","374648.05510034785","339940.60030020773","345014.4318002276","15607.123900204897","378164.48929999024","338932.2860003449","339440.4099001549","373640.62450034544","374147.6368000731","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","373636.32200006396","358084.3808003701","374968.11060002074","340276.3599003665","373637.61280011386","338928.93810011446","338927.582600154","290948.55060009286","373636.447600089","338927.63860011473","378164.44350034","378148.57850037515","Yeni deney","0.005","0","0","0","white","1920","-200","200","-173.37328622533124","173.37328622533124","-3.0"
"0.23155802012105084","-5.739871243647542","15.286969125486984","70.7115759993547","50","171.76776326837833","26.86152905087155","0.29869056597601085","0","-0.7962866592253022","undefined","undefined","undefined","undefined","-0.20354110285979105","21.069306930693074","#808180","1","0.08982776208509319","psycho","psycho","11.254882889972208","-20.931144718080787","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","5","7","7","0","5","7","7","5","5","0","0","0","NA","0","0","0","0","0","5","0","5","7","5","7","7","0","5","7","5","Mon May 19 11:55:16 2025","The main experiment item","False","138.26012875635246","144.0","381997.88739997894","115.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","152.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","5","5","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","-1.504950495049505","240","120","108.74511711002779","180","120","140.9311447180808","0","0","psycho","0","Melodramatic Milgram","4.0.13","1","50","0","0.3","-1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","0.013123944334947627","0.0001722379149068039","psycho","1","1024","2","48000","-16","experiment","380451.8969999626","64.41671675798042","69.2210391581227","60","12","60","12","411","odd","-87.0","-152.0","0.8668664311266562","379197.40650011227","339940.60030020773","345014.4318002276","15607.123900204897","382018.9319001511","338932.2860003449","339440.4099001549","378189.1304003075","378696.8241003342","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","378185.2135001682","358084.3808003701","379524.8433002271","340276.3599003665","378186.02910032496","338928.93810011446","338927.582600154","290948.55060009286","378185.25730026886","338927.63860011473","382018.8894001767","381997.88739997894","Yeni deney","0.005","0","0","0","white","1920","-200","200","-173.37328622533124","173.37328622533124","3.0"
"0.22728490586974018","-7.079081157795514","-45.93636825383027","-72.94050832561746","50","169.87301896065722","-3.874635504480187","0.2977995892907262","0","-0.7834968505180308","undefined","undefined","undefined","undefined","-0.2160917610292054","-8.734006734006726","#808180","1","0.08958861154723619","psycho","psycho","8.65838824270017","-23.563289342686517","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","6","7","7","0","6","7","7","6","6","0","0","0","NA","0","0","0","0","0","6","0","6","7","6","7","7","0","6","7","6","Mon May 19 11:55:16 2025","The main experiment item","False","120.20013945578303","127.27922061357854","386172.8957002051","163.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","141.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","6","6","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","-0.8114478114478114","240","120","111.34161175729983","180","120","143.56328934268652","0","0","psycho","1","Melodramatic Milgram","4.0.13","1","50","0","0.3","-1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","0.02028271315095222","0.00041138845276381017","psycho","1","1024","2","48000","-16","experiment","384451.8861002289","56.05665361081395","57.976080058422546","60","12","60","12","411","odd","-134.0","-100.0","0.8668664311266562","383051.4712999575","339940.60030020773","345014.4318002276","15607.123900204897","386193.4759002179","338932.2860003449","339440.4099001549","382043.3285003528","382551.2939002365","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","382039.2012000084","358084.3808003701","383373.9380002953","340276.3599003665","382040.33210035414","338928.93810011446","338927.582600154","290948.55060009286","382039.3648003228","338927.63860011473","386193.4285000898","386172.8957002051","Yeni deney","0.005","0","0","0","white","1920","-200","200","-173.37328622533124","173.37328622533124","4"
"0.43236441245144674","-18.428408737387855","11.791327537874018","58.677314966366794","50","169.87301896065722","-3.874635504480187","0.596344026663815","1","-0.2951720228949457","undefined","undefined","undefined","undefined","-0.7046900234682989","-8.400000000000006","#808180","1","0.3598620463632446","psycho","psycho","-11.817126253170528","-61.322685033633206","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","7","7","7","0","7","7","7","7","7","0","0","0","NA","0","0","0","0","0","7","0","7","7","7","7","7","0","7","7","7","Mon May 19 11:55:16 2025","The main experiment item","False","125.57159126261215","144.0","390665.32400017604","69.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","82.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","7","7","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","-1.0666666666666667","240","120","131.81712625317053","-180","120","181.3226850336332","0","0","psycho","0","Melodramatic Milgram","4.0.13","-1","50","0","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","-0.011745366607961175","0.0001379536367554094","psycho","1","1024","2","48000","-16","experiment","388787.8693002276","62.55681070073734","53.883639310670965","60","12","60","12","411","odd","-126.0","-126.0","0.8668664311266562","387225.0040001236","339940.60030020773","345014.4318002276","15607.123900204897","390681.14120000973","338932.2860003449","339440.4099001549","386216.90910030156","386724.3818002753","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","386213.1615001708","358084.3808003701","387552.5142000988","340276.3599003665","386213.84570002556","338928.93810011446","338927.582600154","290948.55060009286","386213.29600038007","338927.63860011473","390681.0954003595","390665.32400017604","Yeni deney","0.005","0","0","0","red","1920","-200","200","-173.37328622533124","173.37328622533124","3.0"
"0.22351188297126307","-32.78045800317979","97.07333069993535","15.193787482081547","50","169.87301896065722","-3.874635504480187","0.29779393541641525","1","-0.7724279272380102","undefined","undefined","undefined","undefined","-0.22686849268188766","0.7264957264957275","#808180","1","0.08929641991989791","psycho","psycho","-9.168282085247398","-24.814819042914053","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","8","7","7","0","8","7","7","8","8","0","0","0","NA","0","0","0","0","0","8","0","8","7","8","7","7","0","8","7","8","Mon May 19 11:55:16 2025","The main experiment item","False","79.66465055661658","112.44510855979637","395380.83630008623","159.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","-80.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","8","8","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","0.4985754985754986","240","120","129.1682820852474","-180","120","144.81481904291405","0","0","psycho","0","Melodramatic Milgram","4.0.13","-1","50","0","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","0.02652508397917135","0.0007035800801020926","psycho","1","1024","2","48000","-16","experiment","393572.06850033253","66.52384390898607","61.74576515649615","60","12","60","12","411","odd","-192.0","95.0","0.8668664311266562","392011.4981001243","339940.60030020773","345014.4318002276","15607.123900204897","395397.78240025043","338932.2860003449","339440.4099001549","391003.0694999732","391511.05800038204","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","390998.00640018657","358084.3808003701","392337.1105999686","340276.3599003665","390999.91070013493","338928.93810011446","338927.582600154","290948.55060009286","390998.05770022795","338927.63860011473","395397.740600165","395380.83630008623","Yeni deney","0.005","0","0","0","red","1920","-200","200","-173.37328622533124","173.37328622533124","-5.0"
"0.4074598557162232","-17.63674518889765","115.02320894865295","-66.12662073390766","50","169.87301896065722","-3.874635504480187","0.6002066262442713","1","-0.2056919842968036","undefined","undefined","undefined","undefined","-0.7905923849632793","-10.702702702702709","#808180","1","0.356284369260083","psycho","psycho","-4.97679105134705","-52.97978610455567","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","9","7","7","0","9","7","7","9","9","0","0","0","NA","0","0","0","0","0","9","0","9","7","9","7","7","0","9","7","9","Mon May 19 11:55:16 2025","The main experiment item","False","109.6424754246809","127.27922061357854","399182.14850034565","152.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","-92.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","9","9","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-411.csv","0.6756756756756757","240","120","124.97679105134705","-180","120","172.97978610455567","0","0","psycho","0","Melodramatic Milgram","4.0.13","-1","50","0","0.6","1","0","space","space","space","space","NA","space","space","space","space","NA","6420.939899981022","87444.45730000734","95762.39209994674","75923.25949994847","NA","13876.326899975538","2301.312300376594","4509.422900155187","6420.939899981022","NA","2","0.0609559737836823","0.0037156307399169642","psycho","1","1024","2","48000","-16","experiment","397979.8479001038","55.5021423824359","52.093431620379214","60","12","60","12","411","odd","-144.0","108.0","0.8668664311266562","396429.51930034906","339940.60030020773","345014.4318002276","15607.123900204897","399197.84560007975","338932.2860003449","339440.4099001549","395421.70850001276","395929.1740003973","15623.989399988204","103073.87750037014","198840.8857001923","NA","274767.75220036507","288646.7561000027","347150.52419994026","351662.9953002557","NA","395417.53190010786","358084.3808003701","396755.0304001197","340276.3599003665","395418.55860035866","338928.93810011446","338927.582600154","290948.55060009286","395417.57700033486","338927.63860011473","399197.807200253","399182.14850034565","Yeni deney","0.005","0","0","0","red","1920","-200","200","-173.37328622533124","173.37328622533124","-4"
