"AdjR","DV","EnsembleX","EnsembleY","N","ResultedCoeff","VAR_color","a","acc","accuracy","average_response_time","avg_rt","b","b_participant","background","button","c","canvas_backend","clock_backend","coeff_a","coeff_b","color_backend","compression","correct","correct_information_sketchpad_0","correct_information_sketchpad_1","correct_information_sketchpad_2","correct_information_sketchpad_3","correct_information_sketchpad_4","correct_information_sketchpad_5","correct_information_sketchpad_6","count_canvas_script","count_canvas_script_p","count_correction_script","count_experiment","count_final_logger","count_fixation_point_1_p","count_fixation_point_2_p","count_fixationpoint_1","count_fixationpoint_2","count_information_sketchpad_0","count_information_sketchpad_1","count_information_sketchpad_2","count_information_sketchpad_2_5","count_information_sketchpad_3","count_information_sketchpad_4","count_information_sketchpad_5","count_information_sketchpad_6","count_information_sketchpad_7","count_main_experiment","count_mainexperiment_loop","count_mouse_script","count_mouse_script_p","count_outlier_script","count_outlier_script_p","count_practice","count_practice_loop","count_prep_script","count_prep_script_p","count_theta_script","datetime","description","disable_garbage_collection","distance_participant","distance_stimuli","end_resp","ex","experiment_file","experiment_path","ey","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i1","keyboard_backend","live_row","live_row_mainexperiment_loop","live_row_practice_loop","logfile","m_participant","max_value","mean_a0","mean_a1","mean_a_outlier","mean_b0","mean_b2","mean_b_outlier","min_value","mouse_backend","n_outlier","opensesame_codename","opensesame_version","outlier_tail","pos","pos_outlier","r","r_direction","repeat_cycle","response","response_information_sketchpad_0","response_information_sketchpad_1","response_information_sketchpad_2","response_information_sketchpad_2_5","response_information_sketchpad_3","response_information_sketchpad_4","response_information_sketchpad_5","response_information_sketchpad_6","response_information_sketchpad_7","response_time","response_time_information_sketchpad_0","response_time_information_sketchpad_1","response_time_information_sketchpad_2","response_time_information_sketchpad_2_5","response_time_information_sketchpad_3","response_time_information_sketchpad_4","response_time_information_sketchpad_5","response_time_information_sketchpad_6","response_time_information_sketchpad_7","round_decimals","rz","rz2","sampler_backend","shit","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","start_resp","std_a1","std_b2","std_dev_a0","std_dev_a_outlier","std_dev_b0","std_dev_b_outlier","subject_nr","subject_parity","sx","sy","thetax","time_canvas_script","time_canvas_script_p","time_correction_script","time_experiment","time_final_logger","time_fixation_point_1_p","time_fixation_point_2_p","time_fixationpoint_1","time_fixationpoint_2","time_information_sketchpad_0","time_information_sketchpad_1","time_information_sketchpad_2","time_information_sketchpad_2_5","time_information_sketchpad_3","time_information_sketchpad_4","time_information_sketchpad_5","time_information_sketchpad_6","time_information_sketchpad_7","time_main_experiment","time_mainexperiment_loop","time_mouse_script","time_mouse_script_p","time_outlier_script","time_outlier_script_p","time_practice","time_practice_loop","time_prep_script","time_prep_script_p","time_theta_script","timestamp","title","tolerance","total_correct","total_response_time","total_responses","variable_color","width","x1","x2","y1","y2","y_stimuli"
"0.20356181637673113","-2.7912307802172904","17.850721962863858","-25.084067380680835","50","0.2992266973036923","0","-0.7171920015756672","undefined","undefined","undefined","undefined","-0.27940219872894034","-11.23668639053254","#808180","1","0.08659420030460761","psycho","psycho","-7.728938666038587","-13.903080540652013","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","0","7","7","0","0","7","7","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","7","0","7","7","0","0","7","0","Tue May 20 14:57:28 2025","The main experiment item","False","109.65387777957908","112.44510855979637","350340.80510004424","-94.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","93.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","0","0","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","0.8698224852071006","240","120","127.72893866603859","180","120","133.903080540652","0","0","psycho","0","Melodramatic Milgram","4.0.24","1","50","0","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","0.05835922973611269","0.0034057996953923797","psycho","1","1024","2","48000","-16","experiment","348343.59519998543","51.78388464700268","55.489050225698044","60","12","60","12","413","odd","75.0","-54.0","0.9050957294441756","344808.7504999712","321776.12300007604","325025.095500052","3874.7787000611424","350357.6702999417","320758.4305999335","321275.09739995","343790.98049993627","344307.6512000989","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","343778.0899000354","343759.89770004526","345158.2166000735","322125.1880999189","343779.2496001348","320744.4074000232","320743.237500079","266184.0393000748","343778.1301001087","320743.29290003516","350357.61400009505","350340.80510004424","Yeni deney","0.005","0","0","0","white","1920","-200","200","-181.0191458888351","181.0191458888351","-5.0"
"0.41978324984705684","4.242640687119277","-114.41696333322632","45.649722627597086","50","0.6026151859285424","1","-0.24709182160918408","undefined","undefined","undefined","undefined","-0.752219233892254","6.0","#808180","1","0.359311055501438","psycho","psycho","5.58303666677368","-47.45745384579041","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","1","7","7","0","1","7","7","1","1","0","0","0","NA","0","0","0","0","0","1","0","1","7","1","7","7","0","1","7","1","Tue May 20 14:57:28 2025","The main experiment item","False","131.52186130069782","127.27922061357854","355807.17239994556","70.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","-76.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","1","1","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","1.0","240","120","114.41696333322632","180","120","167.4574538457904","0","0","psycho","5","Melodramatic Milgram","4.0.24","1","50","5","0.6","1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","0.026247752257326482","0.0006889444985619874","psycho","1","1024","2","48000","-16","experiment","353255.6072999723","64.73619838784528","57.93793434002331","60","12","60","12","413","odd","-110.0","104.0","0.9050957294441756","351424.3171000853","321776.12300007604","325025.095500052","3874.7787000611424","355824.0241999738","320758.4305999335","321275.09739995","350407.4234999716","350924.1293000523","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","350384.2881000601","343759.89770004526","351758.07989994064","322125.1880999189","350387.3314000666","320744.4074000232","320743.237500079","266184.0393000748","350384.41490009427","320743.29290003516","355823.9851000253","355807.17239994556","Yeni deney","0.005","0","0","0","red","1920","-200","200","-181.0191458888351","181.0191458888351","-4"
"0.20966011877208418","-30.203244048674705","51.47413172195375","-77.17874899194925","50","0.2967368870653454","0","-0.7335105837237629","undefined","undefined","undefined","undefined","-0.26410486676698697","51.088607594936704","#808180","1","0.08761545049074992","psycho","psycho","-19.534723083233104","-32.536103500594095","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2","7","7","0","2","7","7","2","2","0","0","0","NA","0","0","0","0","0","2","0","2","7","2","7","7","0","2","7","2","Tue May 20 14:57:28 2025","The main experiment item","False","113.7967559513253","144.0","362907.0464000106","-129.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","122.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","2","2","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","1.3417721518987342","240","120","139.5347230832331","-180","120","152.5361035005941","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","0.04883184933268524","0.0023845495092500715","psycho","1","1024","2","48000","-16","experiment","359703.5914999433","51.65014707587632","63.15572593212644","60","12","60","12","413","odd","29.0","-90.0","0.9050957294441756","356874.0413999185","321776.12300007604","325025.095500052","3874.7787000611424","362923.8412999548","320758.4305999335","321275.09739995","355857.1148000192","356373.6918999348","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","355845.2932999935","343759.89770004526","357224.5517000556","322125.1880999189","355845.88979999535","320744.4074000232","320743.237500079","266184.0393000748","355845.33639997244","320743.29290003516","362923.8020000048","362907.0464000106","Yeni deney","0.005","0","0","0","white","1920","-200","200","-181.0191458888351","181.0191458888351","-3.0"
"0.30385812042059607","19.80693609494071","57.96842165707183","78.00450734869071","50","0.30188456610449366","0","-1.0619828771626514","undefined","undefined","undefined","undefined","0.07747020742623847","16.384615384615387","#808180","1","0.07451266973641282","psycho","psycho","10.254266971253514","-32.429234747568586","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","7","7","0","3","7","7","3","3","0","0","0","NA","0","0","0","0","0","3","0","3","7","3","7","7","0","3","7","3","Tue May 20 14:57:28 2025","The main experiment item","False","163.8069360949407","144.0","367623.55459993705","66.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","97.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","3","3","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","-1.7179487179487178","240","120","109.74573302874649","-180","120","152.4292347475686","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.3","-1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","-0.12444810269179347","0.015487330263587173","psycho","1","1024","2","48000","-16","experiment","365535.57480010204","55.87580374833226","57.26357750936375","60","12","60","12","413","odd","-51.0","-104.0","0.9050957294441756","363974.2104001343","321776.12300007604","325025.095500052","3874.7787000611424","367640.3278000653","320758.4305999335","321275.09739995","362956.9940001238","363473.6989000812","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","362946.78220013157","343759.89770004526","364307.2993000969","322125.1880999189","362947.37880001776","320744.4074000232","320743.237500079","266184.0393000748","362946.8278000131","320743.29290003516","367640.2900000103","367623.55459993705","Yeni deney","0.005","0","0","0","white","1920","-200","200","-181.0191458888351","181.0191458888351","3.0"
"0.40829535703739045","-43.16614669784843","41.28535251123786","-67.93604727335398","50","0.601429783257775","1","-0.20833821700532","undefined","undefined","undefined","undefined","-0.7882189730048289","7.4109589041095845","#808180","1","0.35655719001014885","psycho","psycho","-0.9860682546500499","-52.06395272664602","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","4","7","7","0","4","7","7","4","4","0","0","0","NA","0","0","0","0","0","4","0","4","7","4","7","7","0","4","7","4","Tue May 20 14:57:28 2025","The main experiment item","False","69.27896186194793","112.44510855979637","371506.75439997576","85.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","-47.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","4","4","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","0.4657534246575342","240","120","120.98606825465005","-180","120","172.06395272664602","0","0","psycho","1","Melodramatic Milgram","4.0.24","-1","50","0","0.6","1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","0.05867546326916499","0.00344280998985113","psycho","1","1024","2","48000","-16","experiment","369863.5637999978","59.66946643364748","52.52416392556052","60","12","60","12","413","odd","-134.0","55.0","0.9050957294441756","368707.600899972","321776.12300007604","325025.095500052","3874.7787000611424","371523.5870000906","320758.4305999335","321275.09739995","367690.17200008966","368206.87819994055","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","367668.71300013736","343759.89770004526","369040.47710006125","322125.1880999189","367670.0971000828","320744.4074000232","320743.237500079","266184.0393000748","367668.76080003567","320743.29290003516","371523.535199929","371506.75439997576","Yeni deney","0.005","0","0","0","red","1920","-200","200","-181.0191458888351","181.0191458888351","-5.0"
"0.22535964020225172","-4.553405544266752","35.120001879389434","75.70793519498304","50","0.2970084990284406","1","-0.7778227894176925","undefined","undefined","undefined","undefined","-0.2216260346946344","-115.86567164179107","#808180","1","0.089448824112327","psycho","psycho","4.676026241828154","-32.217858423043936","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","5","7","7","0","5","7","7","5","5","0","0","0","NA","0","0","0","0","0","5","0","5","7","5","7","7","0","5","7","5","Tue May 20 14:57:28 2025","The main experiment item","False","139.44659445573325","144.0","376856.5754001029","-8.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","89.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","5","5","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","-3.3582089552238807","240","120","115.32397375817185","-180","120","152.21785842304394","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.3","-1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","0.023477135423066155","0.0005511758876729876","psycho","1","1024","2","48000","-16","experiment","374543.5918001458","56.85302848340039","56.45741240931976","60","12","60","12","413","odd","-75.0","-136.0","0.9050957294441756","372574.09420004115","321776.12300007604","325025.095500052","3874.7787000611424","376873.38180001825","320758.4305999335","321275.09739995","371556.7038001027","372073.4129000921","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","371546.1254999973","343759.89770004526","372907.02120005153","322125.1880999189","371546.7761999462","320744.4074000232","320743.237500079","266184.0393000748","371546.238000039","320743.29290003516","376873.3425999526","376856.5754001029","Yeni deney","0.005","0","0","0","red","1920","-200","200","-181.0191458888351","181.0191458888351","3.0"
"0.40833026202777645","-12.20007154903952","-52.38987957791237","48.794732544446276","50","0.6041359077135757","0","-0.20844925398639524","undefined","undefined","undefined","undefined","-0.7881191334005581","5.382653061224488","#808180","1","0.35656838738695323","psycho","psycho","1.483740461285194","-48.0819564225184","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","6","7","7","0","6","7","7","6","6","0","0","0","NA","0","0","0","0","0","6","0","6","7","6","7","7","0","6","7","6","Tue May 20 14:57:28 2025","The main experiment item","False","115.07914906453902","127.27922061357854","380789.78549991734","99.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","82.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","6","6","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","-0.8826530612244898","240","120","118.5162595387148","180","120","168.0819564225184","0","0","psycho","1","Melodramatic Milgram","4.0.24","1","50","0","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","0.058579967677071555","0.003431612613046748","psycho","1","1024","2","48000","-16","experiment","379447.56540004164","57.053418853927816","53.70823830081116","60","12","60","12","413","odd","-97.0","-91.0","0.9050957294441756","377924.2106999736","321776.12300007604","325025.095500052","3874.7787000611424","380806.55440012924","320758.4305999335","321275.09739995","376906.51850006543","377423.2390001416","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","376895.7891999744","343759.89770004526","378257.2967999149","322125.1880999189","376897.78609992936","320744.4074000232","320743.237500079","266184.0393000748","376895.8630000707","320743.29290003516","380806.5150999464","380789.78549991734","Yeni deney","0.005","0","0","0","white","1920","-200","200","-181.0191458888351","181.0191458888351","4"
"0.25988280992204427","-4.959642329503254","-8.529787031790171","-12.404493613612885","50","0.29892676491433345","1","-0.8884546645310206","undefined","undefined","undefined","undefined","-0.11018625521610363","37.515625","#808180","1","0.08864091974712425","psycho","psycho","10.068153903288263","-29.554506243903063","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","7","7","7","0","7","7","7","7","7","0","0","0","NA","0","0","0","0","0","7","0","7","7","7","7","7","0","7","7","7","Tue May 20 14:57:28 2025","The main experiment item","False","139.04035767049675","144.0","384789.64350000024","-91.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","126.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","7","7","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","1.796875","240","120","109.93184609671174","-180","120","149.55450624390306","0","0","psycho","0","Melodramatic Milgram","4.0.24","-1","50","0","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","-0.03686570564733234","0.0013590802528757515","psycho","1","1024","2","48000","-16","experiment","383007.5751999393","56.85271828268286","56.76167398130668","60","12","60","12","413","odd","37.0","-104.0","0.9050957294441756","381856.92610009573","321776.12300007604","325025.095500052","3874.7787000611424","384806.54500005767","320758.4305999335","321275.09739995","380839.713399997","381356.4202999696","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","380828.41910002753","343759.89770004526","382189.8779000621","322125.1880999189","380829.50340001844","320744.4074000232","320743.237500079","266184.0393000748","380828.53060006164","320743.29290003516","384806.5067001153","384789.64350000024","Yeni deney","0.005","0","0","0","red","1920","-200","200","-181.0191458888351","181.0191458888351","-3.0"
"0.21707233879461083","12.14247331427687","84.10161558375614","1.6415921217719358","50","0.3019203906692963","1","-0.7540067321934467","undefined","undefined","undefined","undefined","-0.24462332386971442","-1.031446540880495","#808180","1","0.08863005606316113","psycho","psycho","-10.016410019658565","-27.9689571393709","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","8","7","7","0","8","7","7","8","8","0","0","0","NA","0","0","0","0","0","8","0","8","7","8","7","7","0","8","7","8","Tue May 20 14:57:28 2025","The main experiment item","False","139.42169392785542","127.27922061357854","389239.47000014596","71.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","89.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","8","8","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","-1.2389937106918238","240","120","130.01641001965857","-180","120","147.9689571393709","0","0","psycho","1","Melodramatic Milgram","4.0.24","-1","50","0","0.3","-1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","0.03701275370516052","0.001369943936838874","psycho","1","1024","2","48000","-16","experiment","387175.5367000587","55.246305232997486","54.68636202618108","60","12","60","12","413","odd","-88.0","-108.0","0.9050957294441756","385857.1327999234","321776.12300007604","325025.095500052","3874.7787000611424","389256.2925000675","320758.4305999335","321275.09739995","384839.5926000085","385356.2708001118","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","384828.2337000128","343759.89770004526","386190.4017999768","322125.1880999189","384828.8909001276","320744.4074000232","320743.237500079","266184.0393000748","384828.3472999465","320743.29290003516","389256.25430000946","389239.47000014596","Yeni deney","0.005","0","0","0","red","1920","-200","200","-181.0191458888351","181.0191458888351","4"
"0.4107733243596741","-49.74911456703607","-3.3160502064102815","-19.56934492070053","50","0.5979089265140181","0","-0.21631879765844939","undefined","undefined","undefined","undefined","-0.7809926365970458","-18.411764705882348","#808180","1","0.3573114342554951","psycho","psycho","-1.5160868301473016","-47.13966764824946","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","9","7","7","0","9","7","7","9","9","0","0","0","NA","0","0","0","0","0","9","0","9","7","9","7","7","0","9","7","9","Tue May 20 14:57:28 2025","The main experiment item","False","62.6959939927603","112.44510855979637","393006.02720002644","93.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","64.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","9","9","7","C:/Users/B128-G/Desktop/OZGUR/subject-413.csv","-0.49019607843137253","240","120","121.5160868301473","-180","120","167.13966764824946","0","0","psycho","1","Melodramatic Milgram","4.0.24","-1","50","0","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","6485.114300157875","122569.75269992836","57902.76090009138","58579.84200003557","NA","19805.93840009533","3389.9518998805434","10088.667900068685","6485.114300157875","NA","2","0.05185138131723087","0.0026885657445048783","psycho","1","1024","2","48000","-16","experiment","391511.56829996035","58.90431264195829","47.1807046077664","60","12","60","12","413","odd","-162.0","-61.0","0.9050957294441756","390323.3010999393","321776.12300007604","325025.095500052","3874.7787000611424","393022.85600011237","320758.4305999335","321275.09739995","389306.0999000445","389822.7895000018","3886.042800033465","126465.00590001233","184379.85990010202","NA","242977.7450999245","262793.73400006443","327174.9281999655","337274.48799996637","NA","389285.0975000765","343759.89770004526","390656.92280000076","322125.1880999189","389285.9092000872","320744.4074000232","320743.237500079","266184.0393000748","389285.1450999733","320743.29290003516","393022.81260001473","393006.02720002644","Yeni deney","0.005","0","0","0","white","1920","-200","200","-181.0191458888351","181.0191458888351","5.0"
