"AdjR","DV","EnsembleX","EnsembleY","N","OutlierX","OutlierY","ResultedCoeff","VAR_color","a","acc","accuracy","average_response_time","avg_rt","b","b_participant","background","button","c","canvas_backend","clock_backend","coeff_a","coeff_b","color_backend","compression","correct","correct_information_sketchpad_0","correct_information_sketchpad_1","correct_information_sketchpad_2","correct_information_sketchpad_2_5","correct_information_sketchpad_3","correct_information_sketchpad_4","correct_information_sketchpad_5","correct_information_sketchpad_6","count_canvas_script","count_canvas_script_p","count_correction_script","count_experiment","count_final_logger","count_fixation_point_1_p","count_fixation_point_2_p","count_fixationpoint_1","count_fixationpoint_2","count_information_sketchpad_0","count_information_sketchpad_1","count_information_sketchpad_2","count_information_sketchpad_2_5","count_information_sketchpad_3","count_information_sketchpad_4","count_information_sketchpad_5","count_information_sketchpad_6","count_information_sketchpad_7","count_main_experiment","count_mainexperiment_loop","count_mouse_script","count_mouse_script_p","count_outlier_script","count_outlier_script_p","count_practice","count_practice_loop","count_prep_script","count_prep_script_p","count_theta_script","datetime","description","disable_garbage_collection","distance_participant","distance_stimuli","end_resp","ex","experiment_file","experiment_path","ey","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i1","keyboard_backend","live_row","live_row_mainexperiment_loop","live_row_practice_loop","logfile","m_participant","max_value","mean_a0","mean_a1","mean_a_outlier","mean_b0","mean_b2","mean_b_outlier","min_value","mouse_backend","n_outlier","opensesame_codename","opensesame_version","outlier_tail","pos","pos_outlier","r","r_direction","repeat_cycle","response","response_information_sketchpad_0","response_information_sketchpad_1","response_information_sketchpad_2","response_information_sketchpad_2_5","response_information_sketchpad_3","response_information_sketchpad_4","response_information_sketchpad_5","response_information_sketchpad_6","response_information_sketchpad_7","response_time","response_time_information_sketchpad_0","response_time_information_sketchpad_1","response_time_information_sketchpad_2","response_time_information_sketchpad_2_5","response_time_information_sketchpad_3","response_time_information_sketchpad_4","response_time_information_sketchpad_5","response_time_information_sketchpad_6","response_time_information_sketchpad_7","round_decimals","rz","rz2","sampler_backend","shit","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","start_resp","std_a1","std_b2","std_dev_a0","std_dev_a_outlier","std_dev_b0","std_dev_b_outlier","subject_nr","subject_parity","sx","sy","thetax","time_canvas_script","time_canvas_script_p","time_correction_script","time_experiment","time_final_logger","time_fixation_point_1_p","time_fixation_point_2_p","time_fixationpoint_1","time_fixationpoint_2","time_information_sketchpad_0","time_information_sketchpad_1","time_information_sketchpad_2","time_information_sketchpad_2_5","time_information_sketchpad_3","time_information_sketchpad_4","time_information_sketchpad_5","time_information_sketchpad_6","time_information_sketchpad_7","time_main_experiment","time_mainexperiment_loop","time_mouse_script","time_mouse_script_p","time_outlier_script","time_outlier_script_p","time_practice","time_practice_loop","time_prep_script","time_prep_script_p","time_theta_script","timestamp","title","tolerance","total_correct","total_response_time","total_responses","variable_color","width","x1","x2","y1","y2","y_stimuli"
"0.2445289879315777","-119.80668628908266","0.9011295919529232","46.97876860203951","50","-187.1681187296236","5.463806473032702","0.29959272256687947","1","-0.836838566702828","undefined","undefined","undefined","undefined","-0.16307669391488538","4.315789473684211","#808180","1","0.08991526061771328","psycho","psycho","14.845052082475945","-27.74994203691861","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","0","7","7","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","7","7","0","0","7","0","Fri Nov 15 10:57:25 2024","The main experiment item","False","7.472534324495888","127.27922061357854","381153.4093001392","474.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","4.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","0","0","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","-0.017543859649122806","240","120","105.15494791752405","-180","120","147.7499420369186","0","0","psycho","1","Melodramatic Milgram","4.0.13","-1","50","0","0.3","-1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","-0.009205399626670977","8.473938228671416e-05","psycho","1","1024","2","48000","-16","experiment","379623.35210014135","56.36692292292752","57.46229445610412","60","12","60","12","408","even","-210.0","-8.0","-0.8795295794106547","378156.3530000858","364158.25209999457","366505.0868000835","12515.74970013462","381168.7902000267","363151.1495001614","363657.800800167","377152.24239998497","377656.19090013206","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","377147.52690005116","377127.79249995947","378499.8497001361","364509.62140015326","377149.1509999614","363147.886000108","363144.8974001687","318007.7743001748","377147.57200004533","363144.9510999955","381168.74740016647","381153.4093001392","Yeni deney","0.005","0","0","0","red","1920","-200","200","175.90591588213093","-175.90591588213093","4"
"0.4200195671794701","-34.288560153463266","0.7702321356612742","0.12948761704714684","50","-187.1681187296236","5.463806473032702","0.6043471639226895","0","-0.24793787855810456","undefined","undefined","undefined","undefined","-0.7514088646213036","-18.925925925925924","#808180","1","0.3593467431794082","psycho","psycho","11.813104238965167","-38.35064407069797","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","1","7","7","0","1","7","7","1","1","0","0","0","0","0","0","0","0","0","1","0","1","7","1","7","7","0","1","7","1","Fri Nov 15 10:57:25 2024","The main experiment item","False","92.99066046011528","127.27922061357854","385052.21810005605","-245.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","203.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","1","1","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","0.7513227513227513","240","120","108.18689576103483","180","120","158.35064407069797","0","0","psycho","0","Melodramatic Milgram","4.0.13","1","50","0","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","0.025558889267568222","0.0006532568205918141","psycho","1","1024","2","48000","-16","experiment","383583.34490004927","58.37495804741515","53.729425590116406","60","12","60","12","408","even","133.0","-81.0","-0.8795295794106547","382209.094800055","364158.25209999457","366505.0868000835","12515.74970013462","385073.6587001011","363151.1495001614","363657.800800167","381200.6324001122","381708.3163000643","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","381196.0520001594","377127.79249995947","382532.2392000817","364509.62140015326","381197.58300017565","363147.886000108","363144.8974001687","318007.7743001748","381196.2009000126","363144.9510999955","385073.6084000673","385052.21810005605","Yeni deney","0.005","0","0","0","white","1920","-200","200","175.90591588213093","-175.90591588213093","-4"
"0.43566944084893666","-5.904803148328853","-26.905498595092723","11.91084397848914","50","-187.1681187296236","5.463806473032702","0.6027562774891793","1","-0.3089033333765021","undefined","undefined","undefined","undefined","-0.6906040112142221","-7.847583643122675","#808180","1","0.3595073445907242","psycho","psycho","-14.690719596171476","-49.14182365461926","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2","7","7","0","2","7","7","2","2","0","0","0","0","0","0","0","0","0","2","0","2","7","2","7","7","0","2","7","2","Fri Nov 15 10:57:25 2024","The main experiment item","False","138.09519685167115","144.0","388525.482499972","135.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","184.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","2","2","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","-1.304832713754647","240","120","134.69071959617148","-180","120","169.14182365461926","0","0","psycho","0","Melodramatic Milgram","4.0.13","-1","50","0","0.6","-1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","-0.022195842161895574","0.0004926554092757812","psycho","1","1024","2","48000","-16","experiment","387119.35480008833","53.05164123041076","57.76820325130631","60","12","60","12","408","even","-134.0","-167.0","-0.8795295794106547","386106.6801000852","364158.25209999457","366505.0868000835","12515.74970013462","388537.7873000689","363151.1495001614","363657.800800167","385098.42479997315","385605.91130005196","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","385093.78140000626","377127.79249995947","386438.4773999918","364509.62140015326","385095.3127001412","363147.886000108","363144.8974001687","318007.7743001748","385093.91960012726","363144.9510999955","388537.74990001693","388525.482499972","Yeni deney","0.005","0","0","0","red","1920","-200","200","175.90591588213093","-175.90591588213093","3.0"
"0.4130133820016339","-116.25580500894827","27.346857397788995","30.07587103472386","50","-184.70375253895338","11.999121593413744","0.5984382085567134","1","-0.22370735575708917","undefined","undefined","undefined","undefined","-0.774212977041131","-39.04225352112676","#808180","1","0.3579203327982202","psycho","psycho","-4.967522359654993","-50.497720637356366","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","7","7","0","3","7","7","3","3","0","0","0","0","0","0","0","0","0","3","0","3","7","3","7","7","0","3","7","3","Fri Nov 15 10:57:25 2024","The main experiment item","False","11.02341560463027","127.27922061357854","392218.845800031","316.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","88.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","3","3","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","-0.15492957746478872","240","120","124.96752235965499","-180","120","170.49772063735637","0","0","psycho","5","Melodramatic Milgram","4.0.13","-1","50","5","0.6","-1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","0.04560336831616454","0.0020796672017797595","psycho","1","1024","2","48000","-16","experiment","390839.35669995844","55.57381126363665","49.765632375314624","60","12","60","12","408","even","-252.0","-0.0","-0.8795295794106547","389567.8521001246","364158.25209999457","366505.0868000835","12515.74970013462","392237.71430016495","363151.1495001614","363657.800800167","388563.4806000162","389067.23670009524","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","388558.58850013465","377127.79249995947","389908.4132001735","364509.62140015326","388560.338600073","363147.886000108","363144.8974001687","318007.7743001748","388558.73750010505","363144.9510999955","392237.6741000917","392218.845800031","Yeni deney","0.005","0","0","0","red","1920","-200","200","175.90591588213093","-175.90591588213093","4"
"0.44275096248388784","2.5731314969327883","19.683796621756244","102.31466197893288","50","-183.57009079150842","5.885391449605418","0.5973939619720917","0","-0.3400356956230695","undefined","undefined","undefined","undefined","-0.6579122404461293","-25.95268138801262","#808180","1","0.35794793606919884","psycho","psycho","-4.017078963070347","-52.554138485610224","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","4","7","7","0","4","7","7","4","4","0","0","0","0","0","0","0","0","0","4","0","4","7","4","7","7","0","4","7","4","Fri Nov 15 10:57:25 2024","The main experiment item","False","129.85235211051133","127.27922061357854","396002.6102999691","-190.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","171.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","4","4","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","0.7634069400630915","240","120","124.01707896307035","-180","120","172.55413848561022","0","0","psycho","1","Melodramatic Milgram","4.0.13","-1","50","0","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","-0.045299712259584596","0.002052063930801159","psycho","1","1024","2","48000","-16","experiment","394431.3287001569","51.944662693206254","45.27513558746133","60","12","60","12","408","even","127.0","-71.0","-0.8795295794106547","393267.5467999652","364158.25209999457","366505.0868000835","12515.74970013462","396018.86019995436","363151.1495001614","363657.800800167","392263.27700004913","392767.28700008243","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","392258.958700113","377127.79249995947","393603.066300042","364509.62140015326","392260.07750001736","363147.886000108","363144.8974001687","318007.7743001748","392259.095299989","363144.9510999955","396018.82080012","396002.6102999691","Yeni deney","0.005","0","0","0","white","1920","-200","200","175.90591588213093","-175.90591588213093","-4"
"0.22505590572690018","-33.358328086252584","5.240480501776176","-139.5736772971233","50","-183.57009079150842","5.885391449605418","0.30111387392538036","1","-0.7769325827582776","undefined","undefined","undefined","undefined","-0.22249240775905307","-39.22714681440442","#808180","1","0.08942499051733066","psycho","psycho","6.038498667265301","-32.33943187001458","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","5","7","7","0","5","7","7","5","5","0","0","0","0","0","0","0","0","0","5","0","5","7","5","7","7","0","5","7","5","Fri Nov 15 10:57:25 2024","The main experiment item","False","93.92089252732596","127.27922061357854","399185.6100000441","191.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","217.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","5","5","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","-0.9307479224376731","240","120","113.9615013327347","-180","120","152.33943187001458","0","0","psycho","0","Melodramatic Milgram","4.0.13","-1","50","0","0.3","-1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","0.0239793553430724","0.0005750094826693349","psycho","1","1024","2","48000","-16","experiment","398039.3458001781","64.54205200981278","62.63962653400065","60","12","60","12","408","even","-170.0","-119.0","-0.8795295794106547","397047.2095999867","364158.25209999457","366505.0868000835","12515.74970013462","399210.7106000185","363151.1495001614","363657.800800167","396042.963600019","396546.9037001021","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","396038.82590006106","377127.79249995947","397375.5918999668","364509.62140015326","396039.74910010584","363147.886000108","363144.8974001687","318007.7743001748","396038.9692999888","363144.9510999955","399210.67139995284","399185.6100000441","Yeni deney","0.005","0","0","0","red","1920","-200","200","175.90591588213093","-175.90591588213093","4"
"0.2632157032582076","-4.519682655552586","-53.599968647406726","89.47886694867273","50","-190.4247387653171","26.99417217611844","0.3009911884527595","1","-0.9002148176884298","undefined","undefined","undefined","undefined","-0.09793140480338001","0.4632152588555982","#808180","1","0.08814622249180983","psycho","psycho","-4.074112679100594","-29.004117688563213","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","6","7","7","0","6","7","7","6","6","0","0","0","0","0","0","0","0","0","6","0","6","7","6","7","7","0","6","7","6","Fri Nov 15 10:57:25 2024","The main experiment item","False","122.75953795802596","127.27922061357854","402255.69310016","-216.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","202.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","6","6","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","0.9373297002724795","240","120","124.0741126791006","-180","120","149.0041176885632","0","0","psycho","1","Melodramatic Milgram","4.0.13","-1","50","0","0.3","1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","-0.043055516582549254","0.0018537775081901738","psycho","1","1024","2","48000","-16","experiment","401159.34090013616","57.06950392661192","60.37049252026329","60","12","60","12","408","even","151.0","-142.0","-0.8795295794106547","400242.273400072","364158.25209999457","366505.0868000835","12515.74970013462","402268.8359001186","363151.1495001614","363657.800800167","399235.8480000403","399741.72449996695","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","399231.20469995774","377127.79249995947","400566.22499995865","364509.62140015326","399232.75090008974","363147.886000108","363144.8974001687","318007.7743001748","399231.3330001198","363144.9510999955","402268.79510004073","402255.69310016","Yeni deney","0.005","0","0","0","red","1920","-200","200","175.90591588213093","-175.90591588213093","-4"
"0.448960591661918","-13.9130302410382","-0.5353171424801744","-49.35319269094529","50","-190.4247387653171","26.99417217611844","0.6017949312707881","0","-0.36941200167641064","undefined","undefined","undefined","undefined","-0.6261780003756771","59.257894736842104","#808180","1","0.35559000205208763","psycho","psycho","-4.423348686008154","-46.8768453240703","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","7","7","7","0","7","7","7","7","7","0","0","0","0","0","0","0","0","0","7","0","7","7","7","7","7","0","7","7","7","Fri Nov 15 10:57:25 2024","The main experiment item","False","130.0869697589618","144.0","405339.96160002425","-149.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","216.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","7","7","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","1.8473684210526315","240","120","124.42334868600815","-180","120","166.8768453240703","0","0","psycho","0","Melodramatic Milgram","4.0.13","-1","50","0","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","-0.06640781541288929","0.004409997947912376","psycho","1","1024","2","48000","-16","experiment","404287.35190001316","52.44530487430811","47.754911496817066","60","12","60","12","408","even","41.0","-135.0","-0.8795295794106547","403302.26589995436","364158.25209999457","366505.0868000835","12515.74970013462","405353.13030006364","363151.1495001614","363657.800800167","402293.68919995613","402801.76319996826","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","402289.2118000891","377127.79249995947","403622.3975000903","364509.62140015326","402290.6504001003","363147.886000108","363144.8974001687","318007.7743001748","402289.25539995544","363144.9510999955","405353.0828000512","405339.96160002425","Yeni deney","0.005","0","0","0","white","1920","-200","200","175.90591588213093","-175.90591588213093","-3.0"
"0.449182184240566","-73.23167003486643","61.994937457386214","-14.070817381704359","50","173.03241775383805","7.2140556822898105","0.604497754549696","0","-0.37049856981714663","undefined","undefined","undefined","undefined","-0.6249887511021969","-42.86140724946695","#808180","1","0.3554873209193435","psycho","psycho","12.7735313962786","-38.48780841755831","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","8","7","7","0","8","7","7","8","8","0","0","0","0","0","0","0","0","0","8","0","8","7","8","7","7","0","8","7","8","Fri Nov 15 10:57:25 2024","The main experiment item","False","39.21343852492994","112.44510855979637","408368.90460015275","-240.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","158.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","8","8","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","0.47974413646055436","240","120","107.2264686037214","180","120","158.4878084175583","0","0","psycho","5","Melodramatic Milgram","4.0.13","1","50","5","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","-0.0671764771378829","0.0045126790806565035","psycho","1","1024","2","48000","-16","experiment","407287.35009999946","55.39641904207111","49.97229211841955","60","12","60","12","408","even","229.0","-67.0","-0.8795295794106547","406391.07620017603","364158.25209999457","366505.0868000835","12515.74970013462","408385.4132001288","363151.1495001614","363657.800800167","405378.94550012425","405890.80860000104","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","405373.9967001602","377127.79249995947","406728.4061999526","364509.62140015326","405375.8891001344","363147.886000108","363144.8974001687","318007.7743001748","405374.12620009854","363144.9510999955","408385.3734000586","408368.90460015275","Yeni deney","0.005","0","0","0","white","1920","-200","200","175.90591588213093","-175.90591588213093","-5.0"
"0.4068545068998381","16.431811141577967","-52.02184800200719","-20.318243568429693","50","-173.55904651925204","-10.972082106732394","0.5957411928457621","0","-0.20378852612897141","undefined","undefined","undefined","undefined","-0.792292471677192","-8.46105919003115","#808180","1","0.35608099780616337","psycho","psycho","6.181166366497905","-34.52073449969038","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","9","7","7","0","9","7","7","9","9","0","0","0","0","0","0","0","0","0","9","0","9","7","9","7","7","0","9","7","9","Fri Nov 15 10:57:25 2024","The main experiment item","False","128.87691970137433","112.44510855979637","411518.8715001568","-211.0","scatterplot experiment_3.osexp","C:\Users\B128\Desktop\Özgür","205.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","9","9","7","C:/Users/B128/Desktop/Özgür/Özgür - Scatterplots - Exp 3 - Data/subject-408.csv","0.9314641744548287","240","120","113.8188336335021","-180","120","154.52073449969038","0","0","psycho","5","Melodramatic Milgram","4.0.13","-1","50","5","0.6","1","0","space","space","space","space","space","space","space","space","space","NA","2941.100499825552","226397.63869997114","7505.891500040889","37003.37069993839","16620.08580006659","15876.386000076309","1981.120300013572","5544.812700012699","2941.100499825552","NA","2","0.06260193442567598","0.0039190021938366355","psycho","1","1024","2","48000","-16","experiment","410607.34750004485","48.88543178753613","51.750799993184174","60","12","60","12","408","even","110.0","-94.0","-0.8795295794106547","409422.202100046","364158.25209999457","366505.0868000835","12515.74970013462","411535.69020004943","363151.1495001614","363657.800800167","408413.1455000024","408921.77140014246","12601.800200063735","239005.51769998856","246516.05780003592","283523.30720005557","300146.9986999873","316026.2496001087","368638.5550000705","374186.26660015434","NA","408405.46080004424","377127.79249995947","409759.02240001597","364509.62140015326","408409.8585001193","363147.886000108","363144.8974001687","318007.7743001748","408405.6077999994","363144.9510999955","411535.64230003394","411518.8715001568","Yeni deney","0.005","0","0","0","white","1920","-200","200","175.90591588213093","-175.90591588213093","-5.0"
