"AdjR","DV","EnsembleX","EnsembleY","N","OutlierX","OutlierY","ResultedCoeff","VAR_color","a","acc","accuracy","average_response_time","avg_rt","b","b_participant","background","button","c","canvas_backend","clock_backend","coeff_a","coeff_b","color_backend","compression","correct","correct_information_sketchpad_0","correct_information_sketchpad_1","correct_information_sketchpad_2","correct_information_sketchpad_3","correct_information_sketchpad_4","correct_information_sketchpad_5","correct_information_sketchpad_6","count_canvas_script","count_canvas_script_p","count_correction_script","count_experiment","count_final_logger","count_fixation_point_1_p","count_fixation_point_2_p","count_fixationpoint_1","count_fixationpoint_2","count_information_sketchpad_0","count_information_sketchpad_1","count_information_sketchpad_2","count_information_sketchpad_2_5","count_information_sketchpad_3","count_information_sketchpad_4","count_information_sketchpad_5","count_information_sketchpad_6","count_information_sketchpad_7","count_main_experiment","count_mainexperiment_loop","count_mouse_script","count_mouse_script_p","count_outlier_script","count_outlier_script_p","count_practice","count_practice_loop","count_prep_script","count_prep_script_p","count_theta_script","datetime","description","disable_garbage_collection","distance_participant","distance_stimuli","end_resp","ex","experiment_file","experiment_path","ey","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i1","keyboard_backend","live_row","live_row_mainexperiment_loop","live_row_practice_loop","logfile","m_participant","max_value","mean_a0","mean_a1","mean_a_outlier","mean_b0","mean_b2","mean_b_outlier","min_value","mouse_backend","n_outlier","opensesame_codename","opensesame_version","outlier_tail","pos","pos_outlier","r","r_direction","repeat_cycle","response","response_information_sketchpad_0","response_information_sketchpad_1","response_information_sketchpad_2","response_information_sketchpad_2_5","response_information_sketchpad_3","response_information_sketchpad_4","response_information_sketchpad_5","response_information_sketchpad_6","response_information_sketchpad_7","response_time","response_time_information_sketchpad_0","response_time_information_sketchpad_1","response_time_information_sketchpad_2","response_time_information_sketchpad_2_5","response_time_information_sketchpad_3","response_time_information_sketchpad_4","response_time_information_sketchpad_5","response_time_information_sketchpad_6","response_time_information_sketchpad_7","round_decimals","rz","rz2","sampler_backend","shit","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","start_resp","std_a1","std_b2","std_dev_a0","std_dev_a_outlier","std_dev_b0","std_dev_b_outlier","subject_nr","subject_parity","sx","sy","thetax","time_canvas_script","time_canvas_script_p","time_correction_script","time_experiment","time_final_logger","time_fixation_point_1_p","time_fixation_point_2_p","time_fixationpoint_1","time_fixationpoint_2","time_information_sketchpad_0","time_information_sketchpad_1","time_information_sketchpad_2","time_information_sketchpad_2_5","time_information_sketchpad_3","time_information_sketchpad_4","time_information_sketchpad_5","time_information_sketchpad_6","time_information_sketchpad_7","time_main_experiment","time_mainexperiment_loop","time_mouse_script","time_mouse_script_p","time_outlier_script","time_outlier_script_p","time_practice","time_practice_loop","time_prep_script","time_prep_script_p","time_theta_script","timestamp","title","tolerance","total_correct","total_response_time","total_responses","variable_color","width","x1","x2","y1","y2","y_stimuli"
"0.21425195868343977","38.266053160599284","91.46149778667206","-13.644071534603825","50","185.53490482833533","-0.5569335337633823","0.3034275684320303","1","-0.7461203649502429","undefined","undefined","undefined","undefined","-0.2521539483333695","46.58823529411765","#808180","1","0.0882743132836124","psycho","psycho","1.9486637155627307","-16.732728970305402","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","0","7","7","0","0","7","7","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","7","0","7","7","0","0","7","0","Wed May 21 12:05:04 2025","The main experiment item","False","182.26605316059928","144.0","225880.9055001475","-112.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","184.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","0","0","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","2.0588235294117645","240","120","118.05133628443727","180","120","136.7327289703054","0","0","psycho","1","Melodramatic Milgram","4.0.24","1","50","0","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","0.0415413855857938","0.0017256867163875972","psycho","1","1024","2","48000","-16","experiment","223746.72710010782","61.40299208376061","63.4625687900677","60","12","60","12","418","even","58.0","-166.0","0.8464145900069464","222331.8745000288","209982.2147001978","212231.59800004214","12054.313300177455","225897.84330013208","208964.98420019634","209481.5187000204","221314.45450009778","221831.09450014308","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","221294.79280021042","221275.11860011145","222681.5036002081","210332.08730001934","221296.0890000686","208948.7461000681","208947.81270017847","162987.07010014914","221294.8345001787","208947.8703001514","225897.79290021397","225880.9055001475","Yeni deney","0.005","0","0","0","red","1920","-200","200","-169.28291800138928","169.28291800138928","-3.0"
"0.2523937602044763","-103.01781482480507","-68.90266812625921","35.29485242632532","50","-202.60662606027023","-15.628053487276848","0.300686699939477","0","-0.8627654881949723","undefined","undefined","undefined","undefined","-0.13669619104969155","7.237322515212982","#808180","1","0.08946167924466396","psycho","psycho","-2.46686028752012","-28.126932030256995","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","1","7","7","0","1","7","7","1","1","0","0","0","NA","0","0","0","0","0","1","0","1","7","1","7","7","0","1","7","1","Wed May 21 12:05:04 2025","The main experiment item","False","9.4272937349913","112.44510855979637","230280.82230011933","266.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","-4.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","1","1","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","-0.012170385395537525","240","120","122.46686028752012","-180","120","148.126932030257","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.3","-1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","-0.023201740351448546","0.0005383207553360357","psycho","1","1024","2","48000","-16","experiment","228562.71930015646","58.23927077490094","49.44133327548986","60","12","60","12","418","even","-227.0","-10.0","0.8464145900069464","226964.75960011594","209982.2147001978","212231.59800004214","12054.313300177455","230297.65289998613","208964.98420019634","209481.5187000204","225947.64720019884","226464.32390017435","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","225925.4287001677","221275.11860011145","227314.62560012005","210332.08730001934","225926.96150019765","208948.7461000681","208947.81270017847","162987.07010014914","225925.56300014257","208947.8703001514","230297.60810011066","230280.82230011933","Yeni deney","0.005","0","0","0","white","1920","-200","200","-169.28291800138928","169.28291800138928","5.0"
"0.22687792141014795","7.050346474959667","-7.099917428634331","-28.829527895133452","50","207.633420832078","-18.153723218256427","0.3008204326406112","0","-0.7822928706478602","undefined","undefined","undefined","undefined","-0.21726782541150452","-21.40740740740739","#808180","1","0.08956069605936477","psycho","psycho","10.521176769652314","-32.20950105458894","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2","7","7","0","2","7","7","2","2","0","0","0","NA","0","0","0","0","0","2","0","2","7","2","7","7","0","2","7","2","Wed May 21 12:05:04 2025","The main experiment item","False","151.05034647495967","144.0","233947.391099995","-76.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","172.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","2","2","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","1.9814814814814814","240","120","109.47882323034769","180","120","152.20950105458894","0","0","psycho","1","Melodramatic Milgram","4.0.24","1","50","0","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","0.02095957873229394","0.00043930394063522845","psycho","1","1024","2","48000","-16","experiment","232466.7495000176","58.33101934049169","52.742559315359","60","12","60","12","418","even","86.0","-149.0","0.8464145900069464","231347.98940015025","209982.2147001978","212231.59800004214","12054.313300177455","233964.1564001795","208964.98420019634","209481.5187000204","230330.75610012747","230847.5127001293","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","230320.1508000493","221275.11860011145","231681.64060008712","210332.08730001934","230320.76810020953","208948.7461000681","208947.81270017847","162987.07010014914","230320.19620016217","208947.8703001514","233964.1178001184","233947.391099995","Yeni deney","0.005","0","0","0","white","1920","-200","200","-169.28291800138928","169.28291800138928","-3.0"
"0.21725016466224997","4.855659017404335","35.76850499917174","-18.822647587430282","50","207.633420832078","-18.153723218256427","0.30238288055018603","1","-0.7545076304813423","undefined","undefined","undefined","undefined","-0.24414357681008164","0.8181818181818414","#808180","1","0.08865120729142392","psycho","psycho","-0.7186785027017493","-22.62871074322328","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","7","7","0","3","7","7","3","3","0","0","0","NA","0","0","0","0","0","3","0","3","7","3","7","7","0","3","7","3","Wed May 21 12:05:04 2025","The main experiment item","False","132.13487963098288","127.27922061357854","237347.18500007875","-152.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","165.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","3","3","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","1.0909090909090908","240","120","120.71867850270175","-180","120","142.62871074322328","0","0","psycho","0","Melodramatic Milgram","4.0.24","-1","50","0","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","0.03672591331166692","0.0013487927085760736","psycho","1","1024","2","48000","-16","experiment","235938.71250003576","59.93307108175406","57.2556550686845","60","12","60","12","418","even","145.0","-159.0","0.8464145900069464","235014.54180013388","209982.2147001978","212231.59800004214","12054.313300177455","237364.0233001206","208964.98420019634","209481.5187000204","233997.34040000476","234514.0305000823","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","233986.56470002607","221275.11860011145","235347.50290005468","210332.08730001934","233988.2197000552","208948.7461000681","208947.81270017847","162987.07010014914","233986.60820000805","208947.8703001514","237363.9855000656","237347.18500007875","Yeni deney","0.005","0","0","0","red","1920","-200","200","-169.28291800138928","169.28291800138928","-4"
"0.43146550566269265","2.082566567995187","-23.928552213333262","14.384544832721957","50","207.633420832078","-18.153723218256427","0.6014119979422435","0","-0.29152077160266476","undefined","undefined","undefined","undefined","-0.7083993371959459","16.014492753623188","#808180","1","0.35992010879861064","psycho","psycho","1.6918389212234644","-44.816199461769344","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","4","7","7","0","4","7","7","4","4","0","0","0","NA","0","0","0","0","0","4","0","4","7","4","7","7","0","4","7","4","Wed May 21 12:05:04 2025","The main experiment item","False","129.36178718157373","127.27922061357854","240447.18460016884","190.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","147.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","4","4","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","-0.8579710144927536","240","120","118.30816107877654","-180","120","164.81619946176934","0","0","psycho","0","Melodramatic Milgram","4.0.24","-1","50","0","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","-0.008938187813496394","7.989120138933545e-05","psycho","1","1024","2","48000","-16","experiment","239458.713500062","58.79245102670924","53.60754576812021","60","12","60","12","418","even","-155.0","-149.0","0.8464145900069464","238414.14970019832","209982.2147001978","212231.59800004214","12054.313300177455","240463.9830000233","208964.98420019634","209481.5187000204","237397.23670016974","237913.8946000021","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","237386.41929998994","221275.11860011145","238747.85630009137","210332.08730001934","237387.36280007288","208948.7461000681","208947.81270017847","162987.07010014914","237386.5527000744","208947.8703001514","240463.94600020722","240447.18460016884","Yeni deney","0.005","0","0","0","white","1920","-200","200","-169.28291800138928","169.28291800138928","4"
"0.23621738307499537","5.750913443267208","-28.739257660947217","17.490434177477027","50","-186.50873757443347","0.46673634756662286","0.2959542307398495","0","-0.8105483259887629","undefined","undefined","undefined","undefined","-0.18942454938145906","16.490909090909085","#808180","1","0.08997287537022192","psycho","psycho","8.893817212933172","-22.21107520435544","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","5","7","7","0","5","7","7","5","5","0","0","0","NA","0","0","0","0","0","5","0","5","7","5","7","7","0","5","7","5","Wed May 21 12:05:04 2025","The main experiment item","False","133.03013405684575","127.27922061357854","243897.06700015813","-131.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","155.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","5","5","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","1.309090909090909","240","120","111.10618278706683","-180","120","142.21107520435544","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","0.005208131121436936","2.712462977807996e-05","psycho","1","1024","2","48000","-16","experiment","242706.71990001574","57.20545149625246","60.53196280157157","60","12","60","12","418","even","89.0","-133.0","0.8464145900069464","241514.3037000671","209982.2147001978","212231.59800004214","12054.313300177455","243913.87480008416","208964.98420019634","209481.5187000204","240497.12810013443","241013.8358999975","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","240486.72120017","221275.11860011145","241864.46020007133","210332.08730001934","240487.575000152","208948.7461000681","208947.81270017847","162987.07010014914","240486.76710017025","208947.8703001514","243913.83650014177","243897.06700015813","Yeni deney","0.005","0","0","0","white","1920","-200","200","-169.28291800138928","169.28291800138928","-4"
"0.4262451482997564","-40.709538956504545","-78.77947336999569","12.58758116704206","50","-182.15648431197408","-8.886951845986253","0.5961124778543939","0","-0.2709920697405129","undefined","undefined","undefined","undefined","-0.7289578524332659","-15.916666666666657","#808180","1","0.3599499221737788","psycho","psycho","-16.50103950112137","-49.46570124525343","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","6","7","7","0","6","7","7","6","6","0","0","0","NA","0","0","0","0","0","6","0","6","7","6","7","7","0","6","7","6","Wed May 21 12:05:04 2025","The main experiment item","False","71.73556960329182","112.44510855979637","247363.61340014264","170.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","108.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","6","6","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","-0.5416666666666666","240","120","136.50103950112137","-180","120","169.46570124525343","0","0","psycho","1","Melodramatic Milgram","4.0.24","-1","50","0","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","0.007076568816959608","5.00778262211651e-05","psycho","1","1024","2","48000","-16","experiment","246466.71569999307","50.376414165087944","44.37963900332927","60","12","60","12","418","even","-190.0","-87.0","0.8464145900069464","244964.6091000177","209982.2147001978","212231.59800004214","12054.313300177455","247380.36260008812","208964.98420019634","209481.5187000204","243947.0310001634","244463.7137001846","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","243936.03020021692","221275.11860011145","245314.42530010827","210332.08730001934","243936.9627002161","208948.7461000681","208947.81270017847","162987.07010014914","243936.16050016135","208947.8703001514","247380.32480003312","247363.61340014264","Yeni deney","0.005","0","0","0","white","1920","-200","200","-169.28291800138928","169.28291800138928","5.0"
"0.20405167279748856","-20.763845184698525","91.19018336054182","-0.5679647140689923","50","171.81911519546745","3.8350855728435915","0.2952429788072122","1","-0.7184851582147626","undefined","undefined","undefined","undefined","-0.2781970411201236","17.545454545454533","#808180","1","0.08668219933488612","psycho","psycho","9.27421401829615","-5.904004177070604","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","7","7","7","0","7","7","7","7","7","0","0","0","NA","0","0","0","0","0","7","0","7","7","7","7","7","0","7","7","7","Wed May 21 12:05:04 2025","The main experiment item","False","91.68126337509784","112.44510855979637","250930.1571000833","218.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","141.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","7","7","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","-0.7272727272727273","240","120","110.72578598170385","180","120","125.9040041770706","0","0","psycho","5","Melodramatic Milgram","4.0.24","1","50","5","0.3","-1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","0.05760035299469856","0.0033178006651138794","psycho","1","1024","2","48000","-16","experiment","249650.67260013893","56.195105404812736","62.44615444384134","60","12","60","12","418","even","-189.0","-155.0","0.8464145900069464","248431.02170014754","209982.2147001978","212231.59800004214","12054.313300177455","250947.05870002508","208964.98420019634","209481.5187000204","247413.57490001246","247930.26820011437","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","247403.1433002092","221275.11860011145","248780.70300002582","210332.08730001934","247404.2014000006","208948.7461000681","208947.81270017847","162987.07010014914","247403.18820020184","208947.8703001514","250947.02080008574","250930.1571000833","Yeni deney","0.005","0","0","0","red","1920","-200","200","-169.28291800138928","169.28291800138928","5.0"
"0.23436615410665443","3.8079356047455235","-8.155965144415472","-46.659267724210935","50","175.3816977235248","5.484624309792846","0.3000664051730151","0","-0.8048419150170747","undefined","undefined","undefined","undefined","-0.1950880768864287","19.948339483394818","#808180","1","0.08992999190350334","psycho","psycho","-16.213221704021578","-35.16594445579841","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","8","7","7","0","8","7","7","8","8","0","0","0","NA","0","0","0","0","0","8","0","8","7","8","7","7","0","8","7","8","Wed May 21 12:05:04 2025","The main experiment item","False","147.80793560474552","144.0","254580.0789000932","-159.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","159.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","8","8","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","1.1254612546125462","240","120","136.21322170402158","180","120","155.1659444557984","0","0","psycho","1","Melodramatic Milgram","4.0.24","1","50","0","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","0.008367084109572535","7.000809649666123e-05","psycho","1","1024","2","48000","-16","experiment","253154.7048999928","56.50942990258695","46.40243911248622","60","12","60","12","418","even","112.0","-146.0","0.8464145900069464","251997.50290019438","209982.2147001978","212231.59800004214","12054.313300177455","254596.81260003708","208964.98420019634","209481.5187000204","250980.13000003994","251496.82900006883","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","250969.6719001513","221275.11860011145","252330.73310018517","210332.08730001934","250970.99790000357","208948.7461000681","208947.81270017847","162987.07010014914","250969.77930003777","208947.8703001514","254596.77340020426","254580.0789000932","Yeni deney","0.005","0","0","0","white","1920","-200","200","-169.28291800138928","169.28291800138928","-3.0"
"0.42954795413978053","-33.80717694062295","116.51177373472677","70.94697782371301","50","-162.59005274721622","-19.631747137232033","0.6019297228056634","0","-0.2838478451739996","undefined","undefined","undefined","undefined","-0.7161431602131885","-18.976539589442808","#808180","1","0.35999100538718803","psycho","psycho","3.4472945306703338","-49.05302217628699","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","9","7","7","0","9","7","7","9","9","0","0","0","NA","0","0","0","0","0","9","0","9","7","9","7","7","0","9","7","9","Wed May 21 12:05:04 2025","The main experiment item","False","93.47204367295559","127.27922061357854","257629.9182001967","193.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR\Scatterplot - Experiment 3","165.0","False","mono","False","18","no","white","no","yes","1080","49","psycho","9","9","7","C:/Users/B128-G/Desktop/OZGUR/Scatterplot - Experiment 3/subject-418.csv","-0.7565982404692082","240","120","116.55270546932967","-180","120","169.053022176287","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","3626.846000086516","77019.30059981532","21276.385199977085","39833.22299993597","NA","10840.549799846485","1886.992499930784","3253.341299947351","3626.846000086516","NA","2","-0.0029991020009277982","8.994612811969124e-06","psycho","1","1024","2","48000","-16","experiment","256850.6635001395","58.72524628847741","50.908024571489115","60","12","60","12","418","even","-148.0","-93.0","0.8464145900069464","255647.10130007006","209982.2147001978","212231.59800004214","12054.313300177455","257646.72770001926","208964.98420019634","209481.5187000204","254630.00150001608","255146.67570008896","12071.561500197276","89102.46120020747","110401.5741001349","NA","150250.20840018988","161099.7727001086","214381.39270013198","217647.90110010654","NA","254619.42440015264","221275.11860011145","255997.438600054","210332.08730001934","254620.77470007353","208948.7461000681","208947.81270017847","162987.07010014914","254619.55110006966","208947.8703001514","257646.68630016968","257629.9182001967","Yeni deney","0.005","0","0","0","white","1920","-200","200","-169.28291800138928","169.28291800138928","4"
