"AdjR","DV","EnsembleX","EnsembleY","N","OutlierX","OutlierY","ResultedCoeff","VAR_color","a","acc","accuracy","average_response_time","avg_rt","b","b_participant","background","button","c","canvas_backend","clock_backend","coeff_a","coeff_b","color_backend","compression","correct","correct_information_sketchpad_0","correct_information_sketchpad_1","correct_information_sketchpad_2","correct_information_sketchpad_3","correct_information_sketchpad_4","correct_information_sketchpad_5","correct_information_sketchpad_6","count_canvas_script","count_canvas_script_p","count_correction_script","count_experiment","count_final_logger","count_fixation_point_1_p","count_fixation_point_2_p","count_fixationpoint_1","count_fixationpoint_2","count_information_sketchpad_0","count_information_sketchpad_1","count_information_sketchpad_2","count_information_sketchpad_2_5","count_information_sketchpad_3","count_information_sketchpad_4","count_information_sketchpad_5","count_information_sketchpad_6","count_information_sketchpad_7","count_main_experiment","count_mainexperiment_loop","count_mouse_script","count_mouse_script_p","count_outlier_script","count_outlier_script_p","count_practice","count_practice_loop","count_prep_script","count_prep_script_p","count_theta_script","datetime","description","disable_garbage_collection","distance_participant","distance_stimuli","end_resp","ex","experiment_file","experiment_path","ey","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i1","i2","keyboard_backend","live_row","live_row_mainexperiment_loop","live_row_practice_loop","logfile","m_participant","max_value","mean_a0","mean_a1","mean_a_outlier","mean_b0","mean_b2","mean_b_outlier","min_value","mouse_backend","n_outlier","opensesame_codename","opensesame_version","outlier_tail","pos","pos_outlier","r","r_direction","repeat_cycle","response","response_information_sketchpad_0","response_information_sketchpad_1","response_information_sketchpad_2","response_information_sketchpad_2_5","response_information_sketchpad_3","response_information_sketchpad_4","response_information_sketchpad_5","response_information_sketchpad_6","response_information_sketchpad_7","response_time","response_time_information_sketchpad_0","response_time_information_sketchpad_1","response_time_information_sketchpad_2","response_time_information_sketchpad_2_5","response_time_information_sketchpad_3","response_time_information_sketchpad_4","response_time_information_sketchpad_5","response_time_information_sketchpad_6","response_time_information_sketchpad_7","round_decimals","rz","rz2","sampler_backend","shit","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","start_resp","std_a1","std_b2","std_dev_a0","std_dev_a_outlier","std_dev_b0","std_dev_b_outlier","subject_nr","subject_parity","sx","sy","thetax","time_canvas_script","time_canvas_script_p","time_correction_script","time_experiment","time_final_logger","time_fixation_point_1_p","time_fixation_point_2_p","time_fixationpoint_1","time_fixationpoint_2","time_information_sketchpad_0","time_information_sketchpad_1","time_information_sketchpad_2","time_information_sketchpad_2_5","time_information_sketchpad_3","time_information_sketchpad_4","time_information_sketchpad_5","time_information_sketchpad_6","time_information_sketchpad_7","time_main_experiment","time_mainexperiment_loop","time_mouse_script","time_mouse_script_p","time_outlier_script","time_outlier_script_p","time_practice","time_practice_loop","time_prep_script","time_prep_script_p","time_theta_script","timestamp","title","tolerance","total_correct","total_response_time","total_responses","variable_color","width","x1","x2","y1","y2","y_stimuli"
"0.4446267643339321","-84.6675642203424","31.310133697062597","50.34757896973326","50","201.9253118118507","5.06487670604988","0.595432746998903","1","-0.3486962221537182","undefined","undefined","undefined","undefined","-0.6486422874878383","108.87288135593221","#808180","1","0.35733850964155645","psycho","psycho","-12.671999231067872","-58.80079325928074","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","0","7","7","0","0","7","7","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","7","0","7","7","0","0","7","0","Tue May 20 16:06:45 2025","The main experiment item","False","59.33243577965761","144.0","226547.42019996047","181.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","89.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","0","0","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","-1.0932203389830508","240","120","132.67199923106787","180","120","178.80079325928074","0","0","psycho","5","Melodramatic Milgram","4.0.24","1","50","5","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","-0.051589634215058314","0.0026614903584435156","psycho","1","1024","2","48000","-16","experiment","225658.453800017","50.181881593612175","49.427551926850306","60","12","60","12","414","even","-55.0","-169.0","0.8567348946994046","222631.13069999963","211065.1013001334","212897.92379993014","3830.476599978283","226564.1437000595","210047.88130009547","210564.58409992047","221614.14630012587","222130.8121001348","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","221605.62680009753","221586.8168999441","222981.48830002174","211415.41450005025","221606.23309994116","210032.4929000344","210031.77969995886","169498.81469993852","221605.66759994254","210031.8364999257","226564.10710001364","226547.42019996047","Yeni deney","0.005","0","0","0","red","1920","-200","200","-171.3469789398809","171.3469789398809","3.0"
"0.43075462498200373","-9.377743923550298","65.65787487354643","1.8470519367043892","50","-179.6068419991506","-12.552749101407578","0.5975869538240253","1","-0.28865795951291273","undefined","undefined","undefined","undefined","-0.7112967656232781","20.284132841328443","#808180","1","0.35995472513619087","psycho","psycho","2.7874773991072175","-42.94450040096564","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","1","7","7","0","1","7","7","1","1","0","0","0","NA","0","0","0","0","0","1","0","1","7","1","7","7","0","1","7","1","Tue May 20 16:06:45 2025","The main experiment item","False","117.90147669002825","127.27922061357854","230063.9061999973","91.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","-118.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","1","1","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","1.0738007380073802","240","120","117.21252260089278","-180","120","162.94450040096564","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.6","1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","-0.006728659882112197","4.527486380914613e-05","psycho","1","1024","2","48000","-16","experiment","229058.44560009427","68.54697006710187","57.96504574470319","60","12","60","12","414","even","-180.0","173.0","0.8567348946994046","227630.9070000425","211065.1013001334","212897.92379993014","3830.476599978283","230080.69170010276","210047.88130009547","210564.58409992047","226613.96680003963","227130.67959994078","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","226592.24510006607","221586.8168999441","227964.20189994387","211415.41450005025","226592.8287000861","210032.4929000344","210031.77969995886","169498.81469993852","226592.29069994763","210031.8364999257","230080.65339992754","230063.9061999973","Yeni deney","0.005","0","0","0","red","1920","-200","200","-171.3469789398809","171.3469789398809","-4"
"0.410288669939077","-7.8214924387631015","-84.04831771489991","-5.8857524175964215","50","-182.23720648119564","2.1504454104606916","0.5993707345042455","1","-0.2147421680909314","undefined","undefined","undefined","undefined","-0.7824283106296405","-1.6943231441048","#808180","1","0.35717047872057184","psycho","psycho","7.935576380133455","-37.76458080049272","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","2","7","7","0","2","7","7","2","2","0","0","0","NA","0","0","0","0","0","2","0","2","7","2","7","7","0","2","7","2","Tue May 20 16:06:45 2025","The main experiment item","False","136.1785075612369","144.0","232913.77199999988","119.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","142.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","2","2","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","-1.1790393013100438","240","120","112.06442361986655","-180","120","157.76458080049272","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","0.053193244678513114","0.002829521279428164","psycho","1","1024","2","48000","-16","experiment","232234.44489995018","57.94185252367175","50.80934529705701","60","12","60","12","414","even","-110.0","-128.0","0.8567348946994046","231131.4026999753","211065.1013001334","212897.92379993014","3830.476599978283","232930.54140009917","210047.88130009547","210564.58409992047","230113.85680013336","230630.55359991267","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","230101.09560005367","221586.8168999441","231480.99830001593","211415.41450005025","230102.39679994993","210032.4929000344","210031.77969995886","169498.81469993852","230101.2172999326","210031.8364999257","232930.49930012785","232913.77199999988","Yeni deney","0.005","0","0","0","red","1920","-200","200","-171.3469789398809","171.3469789398809","3.0"
"0.419964222053635","11.675681961543845","-29.79669058829674","77.71060539613777","50","-172.17225837107844","-15.476360942507744","0.60122432277593","1","-0.24773954796770115","undefined","undefined","undefined","undefined","-0.7515989181221456","18.88489208633095","#808180","1","0.35933846608984676","psycho","psycho","6.94647258965837","-42.289394603862235","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","3","7","7","0","3","7","7","3","3","0","0","0","NA","0","0","0","0","0","3","0","3","7","3","7","7","0","3","7","3","Tue May 20 16:06:45 2025","The main experiment item","False","138.9549025751224","127.27922061357854","235930.32420007512","143.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","120.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","3","3","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","-0.9712230215827338","240","120","113.05352741034163","-180","120","162.28939460386223","0","0","psycho","1","Melodramatic Milgram","4.0.24","-1","50","0","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","0.02572030151754066","0.0006615339101532044","psycho","1","1024","2","48000","-16","experiment","235210.429900093","60.653155387716104","58.00860277182657","60","12","60","12","414","even","-135.0","-150.0","0.8567348946994046","233981.26140004024","211065.1013001334","212897.92379993014","3830.476599978283","235947.20240007155","210047.88130009547","210564.58409992047","232963.75730005093","233480.44820013456","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","232952.45219999924","221586.8168999441","234314.35530004092","211415.41450005025","232953.26180011034","210032.4929000344","210031.77969995886","169498.81469993852","232952.49669998884","210031.8364999257","235947.1650000196","235930.32420007512","Yeni deney","0.005","0","0","0","red","1920","-200","200","-171.3469789398809","171.3469789398809","4"
"0.27405006310978136","-17.27697162961269","0.7536410069789667","39.69124021002801","50","-172.17225837107844","-15.476360942507744","0.3032208949218235","0","-0.9399096119426877","undefined","undefined","undefined","undefined","-0.05603806598957625","-13.151515151515156","#808180","1","0.08594767793226403","psycho","psycho","-2.94575985425827","-38.2456285432732","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","4","7","7","0","4","7","7","4","4","0","0","0","NA","0","0","0","0","0","4","0","4","7","4","7","7","0","4","7","4","Tue May 20 16:06:45 2025","The main experiment item","False","126.72302837038731","144.0","238796.9532001298","93.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","-93.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","4","4","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","1.1414141414141414","240","120","122.94575985425827","180","120","158.2456285432732","0","0","psycho","0","Melodramatic Milgram","4.0.24","1","50","0","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","-0.06365785157964385","0.004052322067735965","psycho","1","1024","2","48000","-16","experiment","238074.44210001267","66.13468412862701","48.23566908636646","60","12","60","12","414","even","-105.0","133.0","0.8567348946994046","236997.34329991043","211065.1013001334","212897.92379993014","3830.476599978283","238813.801900018","210047.88130009547","210564.58409992047","235980.33670010045","236497.00560001656","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","235970.73650010861","221586.8168999441","237331.22749999166","211415.41450005025","235971.83099994436","210032.4929000344","210031.77969995886","169498.81469993852","235970.85730009712","210031.8364999257","238813.7612999417","238796.9532001298","Yeni deney","0.005","0","0","0","white","1920","-200","200","-171.3469789398809","171.3469789398809","-3.0"
"0.4090383328915502","17.236158605420513","-14.42749159194663","80.56049027042373","50","-191.90000203946474","9.844289973698505","0.5972081559212378","1","-0.2107101569389954","undefined","undefined","undefined","undefined","-0.7860818765090805","-24.51020408163265","#808180","1","0.35679203344807586","psycho","psycho","9.968972331040405","-26.81616219220419","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","5","7","7","0","5","7","7","5","5","0","0","0","NA","0","0","0","0","0","5","0","5","7","5","7","7","0","5","7","5","Tue May 20 16:06:45 2025","The main experiment item","False","161.2361586054205","144.0","241646.88170002773","-92.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","155.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","5","5","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","1.4183673469387754","240","120","110.0310276689596","-180","120","146.8161621922042","0","0","psycho","1","Melodramatic Milgram","4.0.24","-1","50","0","0.6","1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","0.05663891376010056","0.0032079665519241084","psycho","1","1024","2","48000","-16","experiment","240970.44020006433","63.43883842707673","59.45985655275664","60","12","60","12","414","even","104.0","-123.0","0.8567348946994046","239864.5973999519","211065.1013001334","212897.92379993014","3830.476599978283","241663.71210012585","210047.88130009547","210564.58409992047","238846.91129997373","239363.5822001379","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","238835.86869994178","221586.8168999441","240197.74030009285","211415.41450005025","238836.54780010693","210032.4929000344","210031.77969995886","169498.81469993852","238835.9787000809","210031.8364999257","241663.6739000678","241646.88170002773","Yeni deney","0.005","0","0","0","red","1920","-200","200","-171.3469789398809","171.3469789398809","-3.0"
"0.2576135721919237","23.26826571695453","-43.388688589750544","73.08272575266052","50","-173.40552694483185","-8.091967247913349","0.2985819686516352","0","-0.8805644610554633","undefined","undefined","undefined","undefined","-0.11836690197914704","-21.780821917808225","#808180","1","0.08893136303461026","psycho","psycho","5.727854428046371","-34.51581308428672","psycho","1","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","6","7","7","0","6","7","7","6","6","0","0","0","NA","0","0","0","0","0","6","0","6","7","6","7","7","0","6","7","6","Tue May 20 16:06:45 2025","The main experiment item","False","150.54748633053308","127.27922061357854","244413.38820010424","105.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","-100.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","6","6","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","1.1598173515981736","240","120","114.27214557195363","-180","120","154.51581308428672","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.3","1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","-0.032690013236304105","0.0010686369653897375","psycho","1","1024","2","48000","-16","experiment","243842.4398000352","54.723844991936524","53.40234804890264","60","12","60","12","414","even","-114.0","154.0","0.8567348946994046","242714.1227000393","211065.1013001334","212897.92379993014","3830.476599978283","244430.2165999543","210047.88130009547","210564.58409992047","241696.8227000907","242213.49709993228","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","241685.98870001733","221586.8168999441","243064.1968001146","211415.41450005025","241686.6814000532","210032.4929000344","210031.77969995886","169498.81469993852","241686.1127000302","210031.8364999257","244430.17820012756","244413.38820010424","Yeni deney","0.005","0","0","0","white","1920","-200","200","-171.3469789398809","171.3469789398809","-4"
"0.23609875299583047","-27.942622549244618","-20.21337400618549","-122.47652796268969","50","-191.36407240529837","-1.5906549772698952","0.30283888757149174","1","-0.8101810494326205","undefined","undefined","undefined","undefined","-0.18978967039326483","-10.306249999999991","#808180","1","0.08997071982588524","psycho","psycho","-3.7648239308247184","-16.71192432490568","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","7","7","7","0","7","7","7","7","7","0","0","0","NA","0","0","0","0","0","7","0","7","7","7","7","7","0","7","7","7","Tue May 20 16:06:45 2025","The main experiment item","False","84.50248601055175","112.44510855979637","247346.64910007268","143.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","97.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","7","7","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","-0.60625","240","120","123.76482393082472","-180","120","136.71192432490568","0","0","psycho","5","Melodramatic Milgram","4.0.24","-1","50","5","0.3","-1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","0.005411115792029865","2.928017411475499e-05","psycho","1","1024","2","48000","-16","experiment","246618.43729997054","69.11494846379001","55.32273004979115","60","12","60","12","414","even","-177.0","-97.0","0.8567348946994046","245497.59649997577","211065.1013001334","212897.92379993014","3830.476599978283","247363.48040006123","210047.88130009547","210564.58409992047","244479.9975999631","244996.73740006983","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","244458.2549999468","221586.8168999441","245930.19529990852","211415.41450005025","244459.5798999071","210032.4929000344","210031.77969995886","169498.81469993852","244458.3946999628","210031.8364999257","247363.44119999558","247346.64910007268","Yeni deney","0.005","0","0","0","red","1920","-200","200","-171.3469789398809","171.3469789398809","5.0"
"0.43390198282541503","-4.4655637091128995","-33.99335882291829","-33.273844857159816","50","-178.1299392020109","5.061533706322999","0.5978377111770682","1","-0.30149947075393574","undefined","undefined","undefined","undefined","-0.6982255779364677","7.21052631578948","#808180","1","0.35972504869040334","psycho","psycho","0.986193352024344","-50.03929525376506","psycho","0.75","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","8","7","7","0","8","7","7","8","8","0","0","0","NA","0","0","0","0","0","8","0","8","7","8","7","7","0","8","7","8","Tue May 20 16:06:45 2025","The main experiment item","False","139.5344362908871","144.0","250129.88779996522","110.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","117.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","8","8","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","-1.1291866028708133","240","120","119.01380664797566","-180","120","170.03929525376506","0","0","psycho","1","Melodramatic Milgram","4.0.24","-1","50","0","0.6","-1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","-0.016581655815889856","0.0002749513095966339","psycho","1","1024","2","48000","-16","experiment","249266.4276000578","54.92476615928067","53.2528724285731","60","12","60","12","414","even","-99.0","-119.0","0.8567348946994046","248414.0302001033","211065.1013001334","212897.92379993014","3830.476599978283","250146.7882001307","210047.88130009547","210564.58409992047","247396.59420005046","247913.3006001357","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","247384.96810011566","221586.8168999441","248763.4447000455","211415.41450005025","247387.9511000123","210032.4929000344","210031.77969995886","169498.81469993852","247385.10630000383","210031.8364999257","250146.75180008635","250129.88779996522","Yeni deney","0.005","0","0","0","red","1920","-200","200","-171.3469789398809","171.3469789398809","3.0"
"0.4226065833811235","39.84944149174494","-61.009473100526876","-4.290887956420107","50","-189.8919825377773","1.2589135185700637","0.6029538105520993","1","-0.25733664057510036","undefined","undefined","undefined","undefined","-0.7423408809432931","-41.679324894514764","#808180","1","0.35967752151839344","psycho","psycho","0.5861605862077539","-39.2147422216959","psycho","1.25","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","9","7","7","0","9","7","7","9","9","0","0","0","NA","0","0","0","0","0","9","0","9","7","9","7","7","0","9","7","9","Tue May 20 16:06:45 2025","The main experiment item","False","152.2945500515413","112.44510855979637","253196.44739991054","-91.0","scatterplot experiment_3.osexp","C:\Users\B128-G\Desktop\OZGUR","125.0","False","mono","False","18","no","white","no","yes","1080","49","4","psycho","9","9","7","C:/Users/B128-G/Desktop/OZGUR/subject-414.csv","0.9156118143459916","240","120","119.41383941379225","-180","120","159.2147422216959","0","0","psycho","1","Melodramatic Milgram","4.0.24","-1","50","0","0.6","1","0","space","space","space","space","NA","space","space","space","space","NA","3605.550599982962","80835.44720010832","43004.175200127065","33789.22269982286","NA","6438.349600182846","1532.5338998809457","2922.731699887663","3605.550599982962","NA","2","0.017957685864458003","0.0003224784816065548","psycho","1","1024","2","48000","-16","experiment","252274.4269000832","63.39769050930247","53.37807896863822","60","12","60","12","414","even","146.0","-92.0","0.8567348946994046","251196.8902000226","211065.1013001334","212897.92379993014","3830.476599978283","253213.28589995392","210047.88130009547","210564.58409992047","250179.84959995374","250696.5183999855","3855.126600014046","84702.35999999568","127717.26940013468","NA","161516.1643999163","167965.9778000787","215047.7317001205","217980.9320999775","NA","250168.12500008382","221586.8168999441","251530.52329993807","211415.41450005025","250168.813199969","210032.4929000344","210031.77969995886","169498.81469993852","250168.27809996903","210031.8364999257","253213.2330001332","253196.44739991054","Yeni deney","0.005","0","0","0","red","1920","-200","200","-171.3469789398809","171.3469789398809","-5.0"
